datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2045-01-01 00:00:00+01:00,-2.4,935.0,131.0,0.9,3.0,93.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:15:00+01:00,-2.4,935.0,131.0,0.9,3.0,93.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:30:00+01:00,-2.4,935.0,127.1,0.9,2.9,92.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 00:45:00+01:00,-2.3,935.0,118.9,0.9,2.6,92.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:00:00+01:00,-2.3,935.0,110.7,1.0,2.4,92.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:15:00+01:00,-2.2,935.0,102.4,1.0,2.1,92.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:30:00+01:00,-2.2,935.0,95.2,1.0,2.0,92.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 01:45:00+01:00,-2.1,935.0,89.2,1.0,2.0,92.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:00:00+01:00,-2.1,935.0,83.2,1.1,2.0,92.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:15:00+01:00,-2.0,935.0,77.2,1.1,2.0,92.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:30:00+01:00,-2.0,935.0,75.5,1.1,2.0,91.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 02:45:00+01:00,-2.1,935.0,78.8,1.1,2.0,91.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:00:00+01:00,-2.1,935.0,82.0,1.0,2.0,91.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:15:00+01:00,-2.2,935.0,85.3,1.0,2.0,91.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:30:00+01:00,-2.2,934.9,85.7,1.0,2.0,91.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 03:45:00+01:00,-2.2,934.6,83.0,1.0,2.0,91.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:00:00+01:00,-2.2,934.4,80.2,0.9,2.0,91.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:15:00+01:00,-2.2,934.1,77.5,0.9,2.0,91.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:30:00+01:00,-2.2,934.0,80.3,0.9,2.2,91.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 04:45:00+01:00,-2.2,934.0,89.6,1.0,2.7,91.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:00:00+01:00,-2.2,934.0,98.8,1.1,3.2,91.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:15:00+01:00,-2.2,934.0,108.1,1.2,3.7,91.0,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:30:00+01:00,-2.2,933.9,99.9,1.3,3.9,91.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 05:45:00+01:00,-2.1,933.6,71.9,1.2,3.6,91.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:00:00+01:00,-2.1,933.4,43.9,1.1,3.4,91.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:15:00+01:00,-2.0,933.1,15.9,1.0,3.1,91.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:30:00+01:00,-2.0,933.0,12.3,1.0,3.2,91.8,0.0,0.0,0.0,0.0,0.0
2045-01-01 06:45:00+01:00,-2.0,933.0,36.6,1.0,3.7,91.3,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:00:00+01:00,-1.9,933.0,60.8,1.0,4.2,90.8,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:15:00+01:00,-1.9,933.0,85.1,1.0,4.7,90.3,0.0,0.0,0.0,0.0,0.0
2045-01-01 07:30:00+01:00,-2.0,932.9,109.9,0.9,5.0,89.9,0.0,1.4,0.0,0.0,0.0
2045-01-01 07:45:00+01:00,-2.2,932.6,135.4,0.7,5.0,89.6,0.0,4.4,0.0,0.0,0.0
2045-01-01 08:00:00+01:00,-2.5,932.4,160.9,0.5,5.0,89.4,0.0,7.4,1.2,0.6,1.1
2045-01-01 08:15:00+01:00,-2.7,932.1,186.4,0.3,5.0,89.1,0.0,10.4,8.3,8.0,19.5
2045-01-01 08:30:00+01:00,-2.7,932.0,212.1,0.2,5.0,89.0,0.0,15.3,18.8,18.3,46.7
2045-01-01 08:45:00+01:00,-2.4,932.0,238.1,0.1,5.0,89.0,0.0,22.3,19.8,19.6,75.0
2045-01-01 09:00:00+01:00,-2.2,932.0,264.1,0.1,5.0,89.0,0.0,29.3,27.5,27.2,103.4
2045-01-01 09:15:00+01:00,-1.9,932.0,290.1,0.0,5.0,89.0,0.0,36.3,37.2,36.2,131.1
2045-01-01 09:30:00+01:00,-1.8,932.0,290.1,0.0,5.3,88.8,0.0,41.1,48.8,47.9,157.7
2045-01-01 09:45:00+01:00,-1.8,932.0,260.4,0.1,6.1,88.3,0.0,43.3,46.4,45.6,182.8
2045-01-01 10:00:00+01:00,-1.9,932.0,230.6,0.2,6.9,87.8,0.0,45.5,49.9,49.6,206.3
2045-01-01 10:15:00+01:00,-1.9,932.0,200.9,0.3,7.6,87.3,0.0,47.8,49.1,48.4,227.8
2045-01-01 10:30:00+01:00,-1.8,931.9,183.1,0.3,7.9,86.7,0.0,49.9,53.8,53.6,247.2
2045-01-01 10:45:00+01:00,-1.6,931.6,179.1,0.2,7.6,85.9,0.0,51.9,43.1,42.2,264.2
2045-01-01 11:00:00+01:00,-1.3,931.4,175.1,0.2,7.4,85.1,0.0,53.9,43.1,42.6,278.8
2045-01-01 11:15:00+01:00,-1.1,931.1,171.1,0.1,7.1,84.4,0.0,55.9,52.7,51.5,290.8
2045-01-01 11:30:00+01:00,-0.9,930.8,156.5,0.2,7.0,83.4,0.0,57.1,54.5,51.4,300.0
2045-01-01 11:45:00+01:00,-0.6,930.3,129.8,0.4,7.0,82.2,0.0,57.4,77.8,75.9,306.5
2045-01-01 12:00:00+01:00,-0.3,929.8,103.0,0.6,7.0,80.9,0.0,57.6,59.2,59.1,310.2
2045-01-01 12:15:00+01:00,0.0,929.3,76.3,0.8,7.0,79.7,0.0,57.9,57.7,57.3,311.0
2045-01-01 12:30:00+01:00,0.1,929.0,56.9,1.0,7.1,78.7,0.0,61.3,58.5,57.4,309.0
2045-01-01 12:45:00+01:00,-0.1,929.0,45.9,1.1,7.4,77.9,0.0,68.3,56.6,55.3,304.1
2045-01-01 13:00:00+01:00,-0.3,929.0,34.9,1.3,7.6,77.1,0.0,75.3,83.1,81.4,296.4
2045-01-01 13:15:00+01:00,-0.5,929.0,23.9,1.4,7.9,76.4,0.0,82.3,108.8,104.7,286.0
2045-01-01 13:30:00+01:00,-0.6,928.8,20.9,1.5,7.9,76.1,2.0,88.0,66.0,65.3,272.9
2045-01-01 13:45:00+01:00,-0.7,928.3,27.2,1.5,7.6,76.4,6.2,92.2,86.1,84.3,257.3
2045-01-01 14:00:00+01:00,-0.8,927.8,33.4,1.5,7.4,76.6,10.5,96.5,82.1,79.7,239.3
2045-01-01 14:15:00+01:00,-0.9,927.3,39.7,1.5,7.1,76.9,14.7,100.7,76.5,74.2,219.0
2045-01-01 14:30:00+01:00,-0.9,927.0,43.7,1.6,7.0,77.3,20.5,99.7,146.3,96.5,196.6
2045-01-01 14:45:00+01:00,-1.0,927.0,45.2,1.9,7.0,78.1,28.0,92.7,175.0,71.3,172.4
2045-01-01 15:00:00+01:00,-1.0,927.0,46.7,2.2,7.0,78.9,35.5,85.7,171.6,63.1,146.6
2045-01-01 15:15:00+01:00,-1.1,927.0,48.2,2.5,7.0,79.6,43.0,78.7,134.9,40.3,119.4
2045-01-01 15:30:00+01:00,-1.1,926.9,50.2,2.7,6.9,80.5,41.5,67.2,119.8,49.1,91.4
2045-01-01 15:45:00+01:00,-1.1,926.6,52.7,2.7,6.6,81.5,29.8,50.4,61.8,21.1,63.0
2045-01-01 16:00:00+01:00,-1.2,926.4,55.2,2.8,6.4,82.5,18.0,33.7,27.4,9.1,34.9
2045-01-01 16:15:00+01:00,-1.2,926.1,57.7,2.8,6.1,83.5,6.3,16.9,4.6,4.2,9.1
2045-01-01 16:30:00+01:00,-1.2,926.0,52.7,2.7,6.0,84.2,0.0,7.1,0.0,0.0,0.0
2045-01-01 16:45:00+01:00,-1.2,926.0,39.2,2.5,6.0,84.7,0.0,5.1,0.0,0.0,0.0
2045-01-01 17:00:00+01:00,-1.2,926.0,25.7,2.3,6.0,85.2,0.0,3.1,0.0,0.0,0.0
2045-01-01 17:15:00+01:00,-1.2,926.0,12.2,2.1,6.0,85.7,0.0,1.1,0.0,0.0,0.0
2045-01-01 17:30:00+01:00,-1.2,926.0,45.0,2.0,6.1,86.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 17:45:00+01:00,-1.3,926.0,130.8,2.0,6.4,86.4,0.0,0.0,0.0,0.0,0.0
2045-01-01 18:00:00+01:00,-1.4,926.0,216.5,2.0,6.6,86.6,0.0,0.0,0.0,0.0,0.0
2045-01-01 18:15:00+01:00,-1.5,926.0,302.3,2.0,6.9,86.9,0.0,0.0,0.0,0.0,0.0
2045-01-01 18:30:00+01:00,-1.5,926.0,309.5,2.1,7.1,87.1,0.0,0.0,0.0,0.0,0.0
2045-01-01 18:45:00+01:00,-1.6,926.0,227.0,2.2,7.4,87.4,0.0,0.0,0.0,0.0,0.0
