datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2]
2015-01-01 00:00:00+01:00,2.4,1009.0,253.0,7.3,8.0,88.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:15:00+01:00,2.4,1009.0,253.0,7.3,8.0,88.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:30:00+01:00,2.4,1009.0,251.7,7.2,8.0,88.2,0.0,0.0,0.0,0.0,0.0
2015-01-01 00:45:00+01:00,2.4,1009.0,249.0,7.1,8.0,88.7,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:00:00+01:00,2.3,1009.0,246.2,7.0,8.0,89.2,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:15:00+01:00,2.3,1009.0,243.5,6.9,8.0,89.7,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:30:00+01:00,2.3,1008.9,243.2,6.9,8.0,90.2,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:45:00+01:00,2.3,1008.6,245.7,7.2,8.0,90.7,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:00:00+01:00,2.3,1008.4,248.2,7.5,8.0,91.2,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:15:00+01:00,2.3,1008.1,250.7,7.8,8.0,91.7,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:30:00+01:00,2.3,1007.9,251.5,7.9,8.0,92.2,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:45:00+01:00,2.4,1007.6,250.5,7.8,8.0,92.7,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:00:00+01:00,2.4,1007.4,249.5,7.7,8.0,93.2,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:15:00+01:00,2.5,1007.1,248.5,7.6,8.0,93.7,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:30:00+01:00,2.5,1006.9,248.8,7.8,8.0,94.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:45:00+01:00,2.6,1006.6,250.6,8.2,8.0,94.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:00:00+01:00,2.7,1006.4,252.3,8.6,8.0,94.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:15:00+01:00,2.8,1006.1,254.1,9.1,8.0,94.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:30:00+01:00,2.8,1005.9,255.9,9.4,7.9,93.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:45:00+01:00,2.8,1005.6,257.9,9.7,7.6,93.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:00:00+01:00,2.9,1005.4,259.9,10.0,7.4,93.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:15:00+01:00,2.9,1005.1,261.9,10.3,7.1,93.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:30:00+01:00,2.8,1004.9,263.7,10.4,6.8,92.9,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:45:00+01:00,2.6,1004.6,265.2,10.2,6.3,92.6,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:00:00+01:00,2.5,1004.4,266.7,9.9,5.8,92.4,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:15:00+01:00,2.3,1004.1,268.2,9.7,5.3,92.1,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:30:00+01:00,2.2,1004.0,269.2,9.6,4.9,91.8,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:45:00+01:00,2.2,1004.0,269.7,9.7,4.6,91.3,0.0,0.0,0.0,0.0,0.0
