datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,-2.9,1000,166,3.7,8,93,0,0
2045-01-01 01:00:00+01:00,-2.1,1000,167,3.6,8,95,0,0
2045-01-01 02:00:00+01:00,-1.5,999,161,3.8,8,96,0,0
2045-01-01 03:00:00+01:00,-1.3,999,162,3.9,8,95,0,0
2045-01-01 04:00:00+01:00,-1.2,998,158,4.0,8,94,0,0
2045-01-01 05:00:00+01:00,-1.0,997,162,4.0,8,95,0,0
2045-01-01 06:00:00+01:00,-1.0,997,162,3.9,8,95,0,0
2045-01-01 07:00:00+01:00,-0.6,996,186,3.0,8,97,0,0
2045-01-01 08:00:00+01:00,-0.1,996,168,3.1,8,98,0,4
2045-01-01 09:00:00+01:00,0.6,996,190,3.4,7,97,22,21
2045-01-01 10:00:00+01:00,1.0,996,188,3.6,6,95,4,55
2045-01-01 11:00:00+01:00,1.8,995,188,2.2,6,94,0,64
2045-01-01 12:00:00+01:00,1.5,995,281,2.7,7,93,0,53
2045-01-01 13:00:00+01:00,1.9,995,307,3.3,7,93,0,48
2045-01-01 14:00:00+01:00,2.6,996,274,3.0,7,92,0,36
2045-01-01 15:00:00+01:00,2.4,995,281,3.2,6,90,0,10
2045-01-01 16:00:00+01:00,2.2,996,290,3.6,7,88,0,0
2045-01-01 17:00:00+01:00,2.0,995,276,3.5,7,87,0,0
2045-01-01 18:00:00+01:00,1.9,996,272,3.3,6,86,0,0
2045-01-01 19:00:00+01:00,1.9,996,275,3.1,6,85,0,0
2045-01-01 20:00:00+01:00,1.8,996,271,3.3,7,84,0,0
2045-01-01 21:00:00+01:00,1.7,996,288,3.3,7,84,0,0
2045-01-01 22:00:00+01:00,1.3,996,270,2.9,7,84,0,0
2045-01-01 23:00:00+01:00,1.5,996,302,2.8,7,84,0,0
2045-01-02 00:00:00+01:00,0.8,996,302,1.6,7,85,0,0
2045-01-02 01:00:00+01:00,0.7,996,167,2.2,6,86,0,0
2045-01-02 02:00:00+01:00,1.0,996,111,2.9,6,86,0,0
2045-01-02 03:00:00+01:00,0.6,997,113,3.3,6,84,0,0
2045-01-02 04:00:00+01:00,0.7,997,141,3.1,6,83,0,0
