datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,-0.8,939,340,3.1,8,100,0,0
2015-01-01 01:00:00+01:00,-1.0,939,300,2.6,8,100,0,0
2015-01-01 02:00:00+01:00,-1.0,939,320,3.0,8,100,0,0
2015-01-01 03:00:00+01:00,-1.1,939,330,3.4,8,100,0,0
2015-01-01 04:00:00+01:00,-1.0,939,340,2.8,7,100,0,0
2015-01-01 05:00:00+01:00,-0.8,939,330,2.5,5,100,0,0
2015-01-01 06:00:00+01:00,-1.3,939,70,3.4,8,100,0,0
2015-01-01 07:00:00+01:00,-1.8,939,60,2.7,6,100,0,0
2015-01-01 08:00:00+01:00,-2.4,939,40,3.7,8,100,0,5
2015-01-01 09:00:00+01:00,-2.5,940,70,2.8,8,100,9,51
2015-01-01 10:00:00+01:00,-2.7,940,40,3.9,5,100,12,93
2015-01-01 11:00:00+01:00,-2.7,941,20,3.7,6,100,1,84
2015-01-01 12:00:00+01:00,-2.6,941,10,3.1,5,100,6,117
2015-01-01 13:00:00+01:00,-2.5,942,20,3.5,4,100,14,121
2015-01-01 14:00:00+01:00,-2.7,942,20,2.7,7,100,0,59
2015-01-01 15:00:00+01:00,-2.8,943,350,3.1,8,100,0,22
2015-01-01 16:00:00+01:00,-3.0,944,360,2.9,7,100,0,0
2015-01-01 17:00:00+01:00,-3.2,945,350,2.8,8,100,0,0
2015-01-01 18:00:00+01:00,-3.3,945,340,3.5,7,100,0,0
2015-01-01 19:00:00+01:00,-3.4,946,360,3.4,7,99,0,0
2015-01-01 20:00:00+01:00,-3.5,947,350,3.9,8,99,0,0
2015-01-01 21:00:00+01:00,-3.5,947,340,3.1,8,98,0,0
2015-01-01 22:00:00+01:00,-3.6,949,330,3.1,7,98,0,0
2015-01-01 23:00:00+01:00,-3.7,950,330,3.7,7,98,0,0
2015-01-02 00:00:00+01:00,-4.2,950,330,4.3,8,97,0,0
2015-01-02 01:00:00+01:00,-4.3,952,320,3.4,8,97,0,0
2015-01-02 02:00:00+01:00,-4.4,952,320,3.7,7,97,0,0
2015-01-02 03:00:00+01:00,-4.7,954,310,4.3,7,98,0,0
2015-01-02 04:00:00+01:00,-4.9,954,310,5.0,8,98,0,0
2015-01-02 05:00:00+01:00,-5.1,955,290,4.2,7,96,0,0
