datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,-8.2,877,201,6.5,4,99,0,0
2045-01-01 01:00:00+01:00,-8.6,877,183,6.3,3,99,0,0
2045-01-01 02:00:00+01:00,-9.0,877,170,6.4,2,99,0,0
2045-01-01 03:00:00+01:00,-9.0,877,173,7.4,2,98,0,0
2045-01-01 04:00:00+01:00,-9.0,876,172,8.3,2,96,0,0
2045-01-01 05:00:00+01:00,-8.7,876,160,8.1,1,93,0,0
2045-01-01 06:00:00+01:00,-8.8,875,160,10.2,1,90,0,0
2045-01-01 07:00:00+01:00,-8.6,875,160,12.3,4,89,0,0
2045-01-01 08:00:00+01:00,-6.3,874,150,11.9,5,71,0,5
2045-01-01 09:00:00+01:00,-5.4,874,150,13.5,7,55,7,48
2045-01-01 10:00:00+01:00,-5.4,874,160,13.3,6,50,28,93
2045-01-01 11:00:00+01:00,-4.7,874,150,12.1,6,45,78,119
2045-01-01 12:00:00+01:00,-4.4,872,170,13.4,5,43,70,127
2045-01-01 13:00:00+01:00,-3.9,873,170,13.2,5,43,91,107
2045-01-01 14:00:00+01:00,-3.2,872,170,12.6,6,39,26,80
2045-01-01 15:00:00+01:00,-2.9,871,180,13.8,7,35,0,8
2045-01-01 16:00:00+01:00,-3.2,871,180,14.3,7,36,0,0
2045-01-01 17:00:00+01:00,-2.9,870,190,15.7,7,40,0,0
2045-01-01 18:00:00+01:00,-2.5,871,200,15.9,8,39,0,0
2045-01-01 19:00:00+01:00,-2.6,871,200,16.5,7,39,0,0
2045-01-01 20:00:00+01:00,-1.4,871,200,14.5,8,41,0,0
2045-01-01 21:00:00+01:00,-0.3,871,200,12.8,8,36,0,0
2045-01-01 22:00:00+01:00,0.6,871,189,10.8,8,31,0,0
2045-01-01 23:00:00+01:00,-0.3,870,190,10.8,8,31,0,0
2045-01-02 00:00:00+01:00,-2.0,870,210,11.2,8,40,0,0
2045-01-02 01:00:00+01:00,-2.2,870,200,11.9,8,53,0,0
2045-01-02 02:00:00+01:00,1.5,870,198,13.3,7,53,0,0
2045-01-02 03:00:00+01:00,-1.0,870,210,13.2,7,68,0,0
2045-01-02 04:00:00+01:00,1.7,871,200,11.0,8,90,0,0
2045-01-02 05:00:00+01:00,1.5,870,210,14.1,7,85,0,0
2045-01-02 06:00:00+01:00,0.6,870,200,16.4,8,80,0,0
2045-01-02 07:00:00+01:00,-1.1,868,192,13.0,8,83,0,0
2045-01-02 08:00:00+01:00,0.1,868,210,12.4,7,95,0,4
2045-01-02 09:00:00+01:00,1.4,869,210,9.5,8,100,0,27
2045-01-02 10:00:00+01:00,0.1,869,220,12.6,8,100,0,28
2045-01-02 11:00:00+01:00,-0.2,870,230,14.4,8,100,0,36
2045-01-02 12:00:00+01:00,-0.4,869,220,12.2,7,100,0,49
2045-01-02 13:00:00+01:00,-0.4,868,220,12.7,7,100,0,54
2045-01-02 14:00:00+01:00,0.2,869,230,11.8,8,99,0,28
2045-01-02 15:00:00+01:00,0.1,869,230,9.6,8,99,0,13
2045-01-02 16:00:00+01:00,0.5,869,206,12.7,8,99,0,0
2045-01-02 17:00:00+01:00,-0.4,869,220,11.3,8,99,0,0
2045-01-02 18:00:00+01:00,-0.9,868,210,11.3,8,99,0,0
2045-01-02 19:00:00+01:00,-1.0,869,210,11.0,8,98,0,0
2045-01-02 20:00:00+01:00,-1.0,869,220,11.3,8,98,0,0
2045-01-02 21:00:00+01:00,-0.5,869,230,10.2,8,99,0,0
2045-01-02 22:00:00+01:00,-1.0,869,220,10.0,8,99,0,0
2045-01-02 23:00:00+01:00,-0.8,869,220,10.8,7,99,0,0
2045-01-03 00:00:00+01:00,-0.3,869,200,10.8,8,99,0,0
2045-01-03 01:00:00+01:00,-0.9,869,210,8.8,8,99,0,0
2045-01-03 02:00:00+01:00,-0.9,869,210,10.6,8,98,0,0
2045-01-03 03:00:00+01:00,-0.9,870,200,10.9,8,99,0,0
2045-01-03 04:00:00+01:00,-0.8,870,230,11.9,8,99,0,0
2045-01-03 05:00:00+01:00,-0.7,870,230,11.1,8,99,0,0
2045-01-03 06:00:00+01:00,-0.6,870,230,10.2,7,100,0,0
2045-01-03 07:00:00+01:00,-1.1,870,220,9.5,8,99,0,0
2045-01-03 08:00:00+01:00,-1.0,871,230,10.8,8,99,0,4
2045-01-03 09:00:00+01:00,-1.0,871,227,11.2,8,98,5,28
2045-01-03 10:00:00+01:00,-0.8,872,240,12.8,8,98,5,57
2045-01-03 11:00:00+01:00,-0.7,872,240,11.0,8,99,0,74
2045-01-03 12:00:00+01:00,-1.1,872,230,11.8,8,100,0,63
2045-01-03 13:00:00+01:00,-1.3,872,260,11.6,8,100,0,47
2045-01-03 14:00:00+01:00,-1.1,872,260,10.9,8,100,0,23
2045-01-03 15:00:00+01:00,-0.9,873,260,10.8,8,99,0,11
2045-01-03 16:00:00+01:00,-1.0,873,270,10.7,8,99,0,1
2045-01-03 17:00:00+01:00,-1.0,874,260,9.4,8,99,0,0
2045-01-03 18:00:00+01:00,-1.9,874,250,10.6,7,99,0,0
2045-01-03 19:00:00+01:00,-2.1,875,260,11.9,7,99,0,0
2045-01-03 20:00:00+01:00,-2.1,875,250,8.5,7,100,0,0
2045-01-03 21:00:00+01:00,-2.1,875,260,10.0,8,100,0,0
2045-01-03 22:00:00+01:00,-2.1,875,260,8.4,8,100,0,0
2045-01-03 23:00:00+01:00,-2.4,875,240,6.8,8,100,0,0
2045-01-04 00:00:00+01:00,-2.4,875,240,7.4,8,100,0,0
2045-01-04 01:00:00+01:00,-2.7,875,216,7.5,8,99,0,0
2045-01-04 02:00:00+01:00,-3.6,875,230,9.0,8,98,0,0
2045-01-04 03:00:00+01:00,-3.7,874,230,8.5,8,99,0,0
2045-01-04 04:00:00+01:00,-3.5,874,210,9.0,8,100,0,0
2045-01-04 05:00:00+01:00,-3.2,873,200,8.9,8,100,0,0
2045-01-04 06:00:00+01:00,-3.4,873,180,10.4,8,100,0,0
2045-01-04 07:00:00+01:00,-2.9,872,180,9.4,6,99,0,0
2045-01-04 08:00:00+01:00,-2.8,872,190,12.0,6,99,0,9
2045-01-04 09:00:00+01:00,-2.3,872,140,5.8,3,99,41,49
2045-01-04 10:00:00+01:00,-2.0,871,180,11.9,6,100,75,87
2045-01-04 11:00:00+01:00,-2.1,870,170,10.9,6,100,111,107
2045-01-04 12:00:00+01:00,-1.9,869,170,9.1,5,99,165,97
2045-01-04 13:00:00+01:00,-2.3,869,170,10.4,5,99,118,98
2045-01-04 14:00:00+01:00,-1.9,869,180,10.6,7,100,1,59
2045-01-04 15:00:00+01:00,-1.7,869,180,9.3,8,100,0,14
2045-01-04 16:00:00+01:00,-1.6,869,200,10.4,7,98,0,0
2045-01-04 17:00:00+01:00,0.2,870,200,10.4,8,95,0,0
2045-01-04 18:00:00+01:00,-1.9,870,190,9.2,8,95,0,0
2045-01-04 19:00:00+01:00,-2.7,869,210,12.7,4,97,0,0
2045-01-04 20:00:00+01:00,-2.2,869,230,11.3,8,100,0,0
2045-01-04 21:00:00+01:00,-1.7,870,230,11.3,8,100,0,0
2045-01-04 22:00:00+01:00,-1.3,871,240,12.6,8,100,0,0
2045-01-04 23:00:00+01:00,-1.2,871,240,12.9,8,100,0,0
2045-01-05 00:00:00+01:00,-1.1,871,250,11.7,8,100,0,0
2045-01-05 01:00:00+01:00,-0.9,872,250,12.4,8,99,0,0
2045-01-05 02:00:00+01:00,-1.0,872,250,12.3,8,99,0,0
2045-01-05 03:00:00+01:00,-0.8,872,240,11.0,8,99,0,0
2045-01-05 04:00:00+01:00,-1.0,872,240,10.4,8,99,0,0
2045-01-05 05:00:00+01:00,-1.0,872,230,11.4,8,99,0,0
2045-01-05 06:00:00+01:00,-1.5,872,220,11.3,7,99,0,0
2045-01-05 07:00:00+01:00,-1.1,871,210,11.2,6,100,0,0
2045-01-05 08:00:00+01:00,-1.0,871,200,10.6,6,100,1,9
2045-01-05 09:00:00+01:00,-1.1,870,190,11.0,8,100,9,40
2045-01-05 10:00:00+01:00,-1.7,869,180,11.8,8,100,3,65
2045-01-05 11:00:00+01:00,-1.7,869,180,12.9,6,100,0,70
2045-01-05 12:00:00+01:00,-1.6,868,170,13.1,8,100,0,58
2045-01-05 13:00:00+01:00,-1.3,867,160,12.8,7,100,3,80
2045-01-05 14:00:00+01:00,-1.1,865,160,13.5,7,100,19,65
2045-01-05 15:00:00+01:00,-1.3,865,170,15.2,8,100,0,15
2045-01-05 16:00:00+01:00,-1.7,864,180,13.6,4,99,0,0
2045-01-05 17:00:00+01:00,-1.5,863,190,14.1,8,99,0,0
2045-01-05 18:00:00+01:00,-0.7,862,210,14.2,8,99,0,0
2045-01-05 19:00:00+01:00,0.1,862,220,13.6,8,99,0,0
2045-01-05 20:00:00+01:00,0.4,862,220,13.6,8,100,0,0
2045-01-05 21:00:00+01:00,0.4,862,220,14.0,8,99,0,0
2045-01-05 22:00:00+01:00,0.7,862,220,11.8,8,100,0,0
2045-01-05 23:00:00+01:00,0.7,862,230,13.3,8,100,0,0
2045-01-06 00:00:00+01:00,1.4,862,220,13.0,8,100,0,0
2045-01-06 01:00:00+01:00,1.7,862,230,13.2,8,100,0,0
2045-01-06 02:00:00+01:00,2.1,862,220,15.5,8,100,0,0
