datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,4.1,1007,153,2.2,8,95,0,0
2045-01-01 01:00:00+01:00,4.8,1007,152,2.1,8,97,0,0
2045-01-01 02:00:00+01:00,5.6,1007,156,2.2,8,98,0,0
2045-01-01 03:00:00+01:00,6.5,1006,168,2.6,7,98,0,0
2045-01-01 04:00:00+01:00,7.5,1006,184,3.1,7,98,0,0
2045-01-01 05:00:00+01:00,8.9,1005,208,4.3,7,98,0,0
2045-01-01 06:00:00+01:00,9.5,1005,217,4.7,8,98,0,0
2045-01-01 07:00:00+01:00,9.7,1005,222,4.6,8,99,0,0
2045-01-01 08:00:00+01:00,10.2,1005,221,4.9,8,98,0,0
2045-01-01 09:00:00+01:00,10.4,1005,226,4.6,8,96,0,18
2045-01-01 10:00:00+01:00,10.7,1005,232,4.9,7,97,0,30
2045-01-01 11:00:00+01:00,11.0,1005,241,4.7,6,97,0,40
2045-01-01 12:00:00+01:00,11.1,1005,260,4.2,6,94,0,66
2045-01-01 13:00:00+01:00,10.9,1005,232,3.7,7,93,9,69
2045-01-01 14:00:00+01:00,11.0,1005,235,4.4,7,92,0,42
2045-01-01 15:00:00+01:00,10.5,1005,229,2.8,7,90,0,9
2045-01-01 16:00:00+01:00,9.3,1005,221,2.8,7,92,0,0
2045-01-01 17:00:00+01:00,10.5,1005,201,2.5,7,94,0,0
2045-01-01 18:00:00+01:00,11.0,1005,168,0.9,8,92,0,0
2045-01-01 19:00:00+01:00,10.8,1004,156,2.2,8,93,0,0
2045-01-01 20:00:00+01:00,11.4,1004,170,2.9,8,95,0,0
2045-01-01 21:00:00+01:00,12.0,1002,201,4.5,8,94,0,0
2045-01-01 22:00:00+01:00,12.3,1001,201,5.3,7,92,0,0
2045-01-01 23:00:00+01:00,12.5,999,199,6.3,7,91,0,0
2045-01-02 00:00:00+01:00,12.4,998,201,6.3,7,91,0,0
2045-01-02 01:00:00+01:00,12.3,997,233,6.6,7,91,0,0
2045-01-02 02:00:00+01:00,10.1,997,267,5.0,8,93,0,0
2045-01-02 03:00:00+01:00,9.8,998,247,3.5,8,95,0,0
2045-01-02 04:00:00+01:00,9.4,999,251,3.4,7,95,0,0
2045-01-02 05:00:00+01:00,9.0,999,255,3.7,8,95,0,0
2045-01-02 06:00:00+01:00,8.9,1000,253,3.8,8,93,0,0
2045-01-02 07:00:00+01:00,8.9,1000,232,2.9,7,92,0,0
2045-01-02 08:00:00+01:00,8.6,1001,218,3.0,8,93,0,1
2045-01-02 09:00:00+01:00,8.7,1001,225,3.4,8,93,0,15
2045-01-02 10:00:00+01:00,8.6,1002,247,3.6,7,92,0,50
2045-01-02 11:00:00+01:00,8.6,1002,255,3.5,6,91,14,81
2045-01-02 12:00:00+01:00,8.5,1003,264,3.4,8,89,1,71
2045-01-02 13:00:00+01:00,8.4,1003,260,3.4,7,87,0,63
2045-01-02 14:00:00+01:00,7.9,1004,257,3.4,6,84,7,53
2045-01-02 15:00:00+01:00,7.3,1005,241,3.7,7,82,0,15
2045-01-02 16:00:00+01:00,6.3,1005,247,3.5,6,82,0,0
2045-01-02 17:00:00+01:00,6.7,1006,232,2.3,5,83,0,0
2045-01-02 18:00:00+01:00,6.0,1007,217,3.9,4,84,0,0
2045-01-02 19:00:00+01:00,6.6,1008,253,4.2,6,85,0,0
2045-01-02 20:00:00+01:00,5.5,1008,244,4.0,5,84,0,0
2045-01-02 21:00:00+01:00,5.0,1009,233,3.5,3,86,0,0
2045-01-02 22:00:00+01:00,4.5,1010,230,3.8,1,88,0,0
2045-01-02 23:00:00+01:00,4.4,1011,232,3.5,2,88,0,0
2045-01-03 00:00:00+01:00,3.9,1011,231,3.4,0,88,0,0
2045-01-03 01:00:00+01:00,3.4,1012,229,3.8,0,89,0,0
2045-01-03 02:00:00+01:00,3.3,1012,220,4.2,1,90,0,0
2045-01-03 03:00:00+01:00,3.8,1012,213,4.7,1,89,0,0
2045-01-03 04:00:00+01:00,3.7,1012,209,4.9,1,87,0,0
2045-01-03 05:00:00+01:00,4.1,1012,207,4.3,3,87,0,0
2045-01-03 06:00:00+01:00,4.6,1011,203,6.0,7,86,0,0
2045-01-03 07:00:00+01:00,5.1,1011,200,6.0,7,84,0,0
2045-01-03 08:00:00+01:00,5.6,1010,190,5.4,7,82,0,1
2045-01-03 09:00:00+01:00,5.7,1008,190,6.3,7,80,0,17
2045-01-03 10:00:00+01:00,5.9,1007,181,6.9,7,78,0,28
2045-01-03 11:00:00+01:00,5.6,1005,189,6.9,7,80,0,27
2045-01-03 12:00:00+01:00,5.4,1002,182,7.8,7,85,0,24
2045-01-03 13:00:00+01:00,6.6,1000,192,7.6,8,88,0,23
2045-01-03 14:00:00+01:00,7.4,998,202,7.7,7,90,0,18
2045-01-03 15:00:00+01:00,8.1,996,210,7.3,8,90,0,5
2045-01-03 16:00:00+01:00,8.3,994,200,6.6,8,89,0,0
2045-01-03 17:00:00+01:00,8.8,993,208,8.0,8,89,0,0
2045-01-03 18:00:00+01:00,8.6,991,245,7.1,8,88,0,0
2045-01-03 19:00:00+01:00,7.4,992,249,7.1,7,86,0,0
2045-01-03 20:00:00+01:00,7.5,994,258,6.8,5,82,0,0
2045-01-03 21:00:00+01:00,7.7,995,243,6.9,5,78,0,0
2045-01-03 22:00:00+01:00,6.2,995,242,8.9,6,76,0,0
2045-01-03 23:00:00+01:00,6.5,996,249,7.8,6,74,0,0
2045-01-04 00:00:00+01:00,5.8,997,247,7.0,5,73,0,0
2045-01-04 01:00:00+01:00,6.1,997,243,7.1,6,72,0,0
2045-01-04 02:00:00+01:00,6.0,997,240,7.4,7,72,0,0
2045-01-04 03:00:00+01:00,6.0,998,240,7.1,7,73,0,0
2045-01-04 04:00:00+01:00,5.8,998,260,5.6,7,76,0,0
2045-01-04 05:00:00+01:00,5.1,999,241,6.8,7,81,0,0
2045-01-04 06:00:00+01:00,4.7,999,243,6.4,7,83,0,0
2045-01-04 07:00:00+01:00,4.4,999,254,6.0,8,86,0,0
2045-01-04 08:00:00+01:00,4.3,1000,239,5.8,8,88,0,1
2045-01-04 09:00:00+01:00,5.3,1001,244,5.3,7,88,0,21
2045-01-04 10:00:00+01:00,5.7,1002,259,7.1,8,82,0,35
2045-01-04 11:00:00+01:00,5.3,1003,253,6.4,7,82,0,43
2045-01-04 12:00:00+01:00,5.2,1004,246,6.6,6,85,7,69
2045-01-04 13:00:00+01:00,5.9,1005,254,7.8,5,82,83,26
2045-01-04 14:00:00+01:00,6.0,1005,246,6.1,7,79,0,36
2045-01-04 15:00:00+01:00,5.7,1005,243,5.0,6,79,3,17
2045-01-04 16:00:00+01:00,5.4,1005,241,6.0,7,81,0,0
2045-01-04 17:00:00+01:00,5.7,1005,241,6.3,6,82,0,0
2045-01-04 18:00:00+01:00,5.8,1005,243,6.5,8,82,0,0
2045-01-04 19:00:00+01:00,5.9,1004,240,7.1,7,83,0,0
2045-01-04 20:00:00+01:00,5.7,1003,236,7.5,7,83,0,0
2045-01-04 21:00:00+01:00,5.5,1001,229,7.7,7,85,0,0
2045-01-04 22:00:00+01:00,5.1,999,232,7.9,7,89,0,0
2045-01-04 23:00:00+01:00,5.1,996,223,6.9,8,91,0,0
2045-01-05 00:00:00+01:00,5.2,994,220,6.8,8,92,0,0
2045-01-05 01:00:00+01:00,5.2,990,224,7.1,8,92,0,0
2045-01-05 02:00:00+01:00,6.0,987,232,7.3,8,92,0,0
2045-01-05 03:00:00+01:00,6.2,985,240,7.5,8,91,0,0
2045-01-05 04:00:00+01:00,6.8,982,243,7.5,8,92,0,0
2045-01-05 05:00:00+01:00,7.7,979,250,7.9,7,88,0,0
2045-01-05 06:00:00+01:00,6.8,978,268,7.9,6,82,0,0
2045-01-05 07:00:00+01:00,7.3,978,275,5.8,5,79,0,0
2045-01-05 08:00:00+01:00,6.9,978,270,6.2,6,80,0,4
2045-01-05 09:00:00+01:00,7.0,978,265,5.9,6,79,1,28
2045-01-05 10:00:00+01:00,7.2,977,248,6.3,6,76,12,58
2045-01-05 11:00:00+01:00,6.6,976,268,6.0,6,78,0,64
2045-01-05 12:00:00+01:00,5.0,975,251,6.5,6,85,1,72
2045-01-05 13:00:00+01:00,5.9,974,286,6.9,7,90,0,47
2045-01-05 14:00:00+01:00,6.2,973,280,7.5,3,87,38,48
2045-01-05 15:00:00+01:00,5.5,973,290,8.0,7,86,3,20
2045-01-05 16:00:00+01:00,5.3,975,309,10.2,7,85,0,0
2045-01-05 17:00:00+01:00,6.1,978,297,10.6,8,75,0,0
2045-01-05 18:00:00+01:00,5.7,979,292,10.2,7,70,0,0
2045-01-05 19:00:00+01:00,5.9,981,298,8.7,7,71,0,0
2045-01-05 20:00:00+01:00,5.5,983,305,7.5,7,74,0,0
2045-01-05 21:00:00+01:00,5.4,985,299,7.5,7,77,0,0
2045-01-05 22:00:00+01:00,4.8,986,300,6.8,7,82,0,0
2045-01-05 23:00:00+01:00,4.5,988,300,6.3,7,89,0,0
2045-01-06 00:00:00+01:00,4.6,989,309,7.1,8,90,0,0
2045-01-06 01:00:00+01:00,4.6,991,301,6.0,6,86,0,0
2045-01-06 02:00:00+01:00,4.1,992,318,5.1,3,83,0,0
2045-01-06 03:00:00+01:00,3.2,994,309,5.0,2,80,0,0
2045-01-06 04:00:00+01:00,2.8,996,307,5.4,2,79,0,0
2045-01-06 05:00:00+01:00,2.5,998,308,4.1,2,80,0,0
2045-01-06 06:00:00+01:00,2.2,1000,303,4.0,2,82,0,0
2045-01-06 07:00:00+01:00,1.7,1002,301,4.3,2,84,0,0
2045-01-06 08:00:00+01:00,1.3,1004,305,4.1,1,85,0,6
2045-01-06 09:00:00+01:00,2.0,1006,296,4.5,0,84,16,45
2045-01-06 10:00:00+01:00,3.0,1008,306,4.5,0,79,52,92
2045-01-06 11:00:00+01:00,3.7,1009,316,4.6,1,75,71,123
2045-01-06 12:00:00+01:00,4.2,1010,320,5.0,1,70,72,131
2045-01-06 13:00:00+01:00,4.6,1011,305,4.2,2,66,58,117
2045-01-06 14:00:00+01:00,4.7,1012,288,3.7,1,66,31,82
2045-01-06 15:00:00+01:00,4.4,1012,272,3.1,4,69,4,29
2045-01-06 16:00:00+01:00,4.3,1013,263,2.6,4,76,0,0
2045-01-06 17:00:00+01:00,4.3,1013,264,2.7,3,82,0,0
2045-01-06 18:00:00+01:00,4.6,1013,274,3.0,4,85,0,0
2045-01-06 19:00:00+01:00,4.9,1014,271,3.0,5,87,0,0
2045-01-06 20:00:00+01:00,5.0,1014,255,3.9,4,88,0,0
2045-01-06 21:00:00+01:00,5.2,1015,253,4.0,4,88,0,0
2045-01-06 22:00:00+01:00,5.3,1015,240,4.1,6,88,0,0
2045-01-06 23:00:00+01:00,5.5,1014,255,4.7,8,86,0,0
2045-01-07 00:00:00+01:00,5.3,1014,258,5.2,7,82,0,0
2045-01-07 01:00:00+01:00,5.2,1013,248,5.5,7,80,0,0
2045-01-07 02:00:00+01:00,5.2,1012,244,5.3,7,80,0,0
2045-01-07 03:00:00+01:00,4.9,1011,241,5.1,7,83,0,0
2045-01-07 04:00:00+01:00,4.6,1010,225,4.9,7,88,0,0
2045-01-07 05:00:00+01:00,4.7,1008,232,5.3,8,92,0,0
2045-01-07 06:00:00+01:00,5.0,1007,234,5.2,8,93,0,0
2045-01-07 07:00:00+01:00,5.5,1006,224,4.0,8,93,0,0
2045-01-07 08:00:00+01:00,5.9,1005,231,4.7,8,94,0,0
2045-01-07 09:00:00+01:00,6.7,1004,235,4.0,8,95,0,25
2045-01-07 10:00:00+01:00,7.4,1003,251,4.8,8,95,0,29
2045-01-07 11:00:00+01:00,7.5,1003,279,4.9,7,94,0,34
2045-01-07 12:00:00+01:00,7.1,1003,289,6.4,8,93,0,40
2045-01-07 13:00:00+01:00,7.6,1004,289,5.5,8,90,0,42
2045-01-07 14:00:00+01:00,6.7,1004,293,5.6,6,87,0,42
2045-01-07 15:00:00+01:00,6.5,1004,291,4.6,7,86,0,12
2045-01-07 16:00:00+01:00,6.7,1005,290,5.3,7,85,0,0
2045-01-07 17:00:00+01:00,6.2,1006,284,4.9,7,84,0,0
2045-01-07 18:00:00+01:00,6.0,1006,277,4.4,7,84,0,0
2045-01-07 19:00:00+01:00,6.2,1007,287,3.2,7,84,0,0
2045-01-07 20:00:00+01:00,6.1,1008,277,4.0,6,84,0,0
