datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,-0.9,1024,230,1.5,4,80,0,0
2045-01-01 01:00:00+01:00,-1.8,1024,250,1.2,4,80,0,0
2045-01-01 02:00:00+01:00,-2.6,1023,266,1.0,4,80,0,0
2045-01-01 03:00:00+01:00,-2.8,1023,252,1.2,2,81,0,0
2045-01-01 04:00:00+01:00,-2.9,1023,259,1.3,2,81,0,0
2045-01-01 05:00:00+01:00,-2.0,1022,209,2.0,2,80,0,0
2045-01-01 06:00:00+01:00,-2.4,1021,211,1.6,6,80,0,0
2045-01-01 07:00:00+01:00,-1.6,1021,74,1.4,5,81,0,0
2045-01-01 08:00:00+01:00,-1.4,1021,83,2.2,5,80,0,0
2045-01-01 09:00:00+01:00,-1.6,1020,72,2.0,6,82,0,29
2045-01-01 10:00:00+01:00,0.1,1020,82,2.9,7,81,0,47
2045-01-01 11:00:00+01:00,0.2,1020,116,2.3,7,78,0,73
2045-01-01 12:00:00+01:00,0.3,1019,98,2.4,7,79,6,98
2045-01-01 13:00:00+01:00,0.3,1018,86,1.9,7,80,15,98
2045-01-01 14:00:00+01:00,0.3,1017,57,3.7,6,79,13,68
2045-01-01 15:00:00+01:00,0.3,1017,74,3.8,7,78,0,19
2045-01-01 16:00:00+01:00,0.0,1016,67,3.8,8,80,0,0
2045-01-01 17:00:00+01:00,-0.1,1016,88,3.6,8,84,0,0
2045-01-01 18:00:00+01:00,0.1,1016,96,3.6,7,84,0,0
2045-01-01 19:00:00+01:00,-0.7,1016,101,2.7,8,85,0,0
2045-01-01 20:00:00+01:00,-0.6,1016,106,2.2,7,86,0,0
2045-01-01 21:00:00+01:00,-1.3,1017,124,1.1,7,86,0,0
2045-01-01 22:00:00+01:00,-1.7,1017,94,0.9,7,88,0,0
2045-01-01 23:00:00+01:00,-0.9,1017,10,0.7,7,88,0,0
2045-01-02 00:00:00+01:00,-1.9,1017,8,1.0,7,90,0,0
2045-01-02 01:00:00+01:00,-0.9,1017,72,2.2,7,90,0,0
2045-01-02 02:00:00+01:00,-0.5,1017,59,3.5,8,88,0,0
2045-01-02 03:00:00+01:00,0.0,1017,62,3.8,7,86,0,0
2045-01-02 04:00:00+01:00,-0.4,1017,43,2.8,5,86,0,0
2045-01-02 05:00:00+01:00,0.3,1017,39,4.0,5,85,0,0
2045-01-02 06:00:00+01:00,0.7,1017,44,4.2,6,81,0,0
2045-01-02 07:00:00+01:00,1.0,1018,41,4.4,7,76,0,0
2045-01-02 08:00:00+01:00,1.0,1018,56,3.7,7,72,0,0
2045-01-02 09:00:00+01:00,1.2,1019,38,4.4,7,69,0,15
2045-01-02 10:00:00+01:00,0.9,1020,49,5.3,7,70,0,53
2045-01-02 11:00:00+01:00,1.1,1020,47,5.6,7,71,2,84
2045-01-02 12:00:00+01:00,1.2,1021,46,5.9,7,69,0,71
2045-01-02 13:00:00+01:00,1.3,1021,41,5.4,7,66,0,54
2045-01-02 14:00:00+01:00,1.0,1021,53,4.6,6,66,0,23
2045-01-02 15:00:00+01:00,0.8,1021,45,4.2,7,65,0,5
2045-01-02 16:00:00+01:00,0.6,1022,73,2.8,8,65,0,0
2045-01-02 17:00:00+01:00,0.4,1022,47,3.5,8,67,0,0
