datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,-2.6,940,154,2.1,8,94,0,0
2015-01-01 01:00:00+01:00,-3.0,940,123,2.5,8,93,0,0
2015-01-01 02:00:00+01:00,-3.4,940,94,2.7,8,92,0,0
2015-01-01 03:00:00+01:00,-3.5,940,93,2.7,8,93,0,0
2015-01-01 04:00:00+01:00,-3.6,939,95,2.8,8,93,0,0
2015-01-01 05:00:00+01:00,-3.7,939,101,3.0,8,93,0,0
2015-01-01 06:00:00+01:00,-3.8,938,112,3.0,7,93,0,0
2015-01-01 07:00:00+01:00,-3.9,937,111,2.8,8,92,0,0
2015-01-01 08:00:00+01:00,-3.9,937,111,2.7,8,92,0,1
2015-01-01 09:00:00+01:00,-3.8,937,110,3.1,7,93,0,17
2015-01-01 10:00:00+01:00,-3.7,936,122,3.2,8,94,0,28
2015-01-01 11:00:00+01:00,-3.5,935,122,3.0,8,94,0,45
2015-01-01 12:00:00+01:00,-3.2,933,110,2.8,8,94,0,81
2015-01-01 13:00:00+01:00,-3.1,932,99,3.2,8,93,0,70
2015-01-01 14:00:00+01:00,-2.9,931,98,2.5,8,92,0,51
2015-01-01 15:00:00+01:00,-3.1,930,122,2.6,8,92,0,19
2015-01-01 16:00:00+01:00,-3.7,930,122,2.8,5,94,0,2
2015-01-01 17:00:00+01:00,-3.4,930,123,1.7,8,96,0,0
2015-01-01 18:00:00+01:00,-3.3,929,92,2.6,6,96,0,0
2015-01-01 19:00:00+01:00,-3.4,929,104,3.8,8,95,0,0
2015-01-01 20:00:00+01:00,-3.6,929,111,3.5,8,95,0,0
2015-01-01 21:00:00+01:00,-3.8,929,112,4.2,8,94,0,0
2015-01-01 22:00:00+01:00,-3.9,928,101,4.0,8,94,0,0
2015-01-01 23:00:00+01:00,-4.1,928,100,4.4,8,94,0,0
2015-01-02 00:00:00+01:00,-4.3,928,102,4.7,8,94,0,0
2015-01-02 01:00:00+01:00,-4.3,928,102,4.2,8,94,0,0
2015-01-02 02:00:00+01:00,-4.5,928,103,4.3,8,94,0,0
2015-01-02 03:00:00+01:00,-5.0,928,103,4.6,8,94,0,0
2015-01-02 04:00:00+01:00,-5.1,928,103,4.9,8,94,0,0
2015-01-02 05:00:00+01:00,-5.3,928,101,5.3,8,94,0,0
2015-01-02 06:00:00+01:00,-5.7,929,102,3.7,8,93,0,0
2015-01-02 07:00:00+01:00,-6.0,929,102,6.4,8,93,0,0
2015-01-02 08:00:00+01:00,-6.2,930,101,6.5,8,93,0,1
2015-01-02 09:00:00+01:00,-5.7,930,100,6.3,8,92,0,11
2015-01-02 10:00:00+01:00,-5.3,931,110,5.7,8,91,0,42
2015-01-02 11:00:00+01:00,-4.9,932,103,6.1,8,90,0,59
2015-01-02 12:00:00+01:00,-4.9,932,97,5.6,8,89,0,57
2015-01-02 13:00:00+01:00,-4.7,932,98,5.5,8,87,0,62
2015-01-02 14:00:00+01:00,-4.9,933,83,5.0,7,86,2,75
2015-01-02 15:00:00+01:00,-5.3,933,85,4.7,8,87,15,58
2015-01-02 16:00:00+01:00,-5.6,933,71,5.0,7,86,0,8
2015-01-02 17:00:00+01:00,-6.1,934,71,4.5,7,85,0,0
2015-01-02 18:00:00+01:00,-7.1,935,69,4.9,7,85,0,0
2015-01-02 19:00:00+01:00,-7.2,936,75,4.5,7,86,0,0
2015-01-02 20:00:00+01:00,-8.2,936,343,4.9,6,87,0,0
2015-01-02 21:00:00+01:00,-8.7,936,41,4.4,2,88,0,0
2015-01-02 22:00:00+01:00,-9.3,937,71,3.7,2,89,0,0
2015-01-02 23:00:00+01:00,-9.7,938,78,3.2,1,89,0,0
2015-01-03 00:00:00+01:00,-9.7,938,82,3.9,1,89,0,0
2015-01-03 01:00:00+01:00,-10.1,937,82,4.1,1,90,0,0
2015-01-03 02:00:00+01:00,-10.1,938,99,4.6,1,90,0,0
2015-01-03 03:00:00+01:00,-9.9,938,108,3.9,2,90,0,0
2015-01-03 04:00:00+01:00,-9.5,938,115,1.8,2,89,0,0
2015-01-03 05:00:00+01:00,-9.6,939,121,1.5,1,89,0,0
2015-01-03 06:00:00+01:00,-9.9,938,109,1.7,0,90,0,0
2015-01-03 07:00:00+01:00,-10.5,939,76,3.1,3,90,0,0
2015-01-03 08:00:00+01:00,-9.3,940,87,1.5,5,91,1,12
2015-01-03 09:00:00+01:00,-8.7,941,109,4.5,5,89,81,40
2015-01-03 10:00:00+01:00,-7.9,941,98,1.9,6,85,34,98
2015-01-03 11:00:00+01:00,-7.7,940,109,2.5,6,82,0,87
2015-01-03 12:00:00+01:00,-7.2,940,111,3.0,5,80,18,129
2015-01-03 13:00:00+01:00,-6.7,939,77,2.6,4,78,58,122
2015-01-03 14:00:00+01:00,-6.7,939,110,2.8,3,75,48,91
2015-01-03 15:00:00+01:00,-6.6,939,122,2.6,3,72,22,50
2015-01-03 16:00:00+01:00,-7.2,939,124,2.3,6,75,0,8
2015-01-03 17:00:00+01:00,-8.3,939,135,2.0,6,77,0,0
2015-01-03 18:00:00+01:00,-8.8,939,132,1.9,6,79,0,0
2015-01-03 19:00:00+01:00,-8.6,939,133,2.0,7,82,0,0
2015-01-03 20:00:00+01:00,-8.4,938,141,2.2,8,82,0,0
2015-01-03 21:00:00+01:00,-8.6,938,157,1.9,7,82,0,0
2015-01-03 22:00:00+01:00,-8.4,938,148,2.0,7,82,0,0
2015-01-03 23:00:00+01:00,-9.1,938,142,2.4,6,83,0,0
2015-01-04 00:00:00+01:00,-9.4,938,190,1.6,6,85,0,0
2015-01-04 01:00:00+01:00,-9.6,938,201,1.9,6,86,0,0
2015-01-04 02:00:00+01:00,-10.1,937,213,2.4,5,87,0,0
2015-01-04 03:00:00+01:00,-10.3,936,213,2.2,5,88,0,0
2015-01-04 04:00:00+01:00,-10.3,936,213,2.3,6,89,0,0
2015-01-04 05:00:00+01:00,-10.4,936,272,2.4,8,88,0,0
