datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,5.2,1021,194,2.1,8,89,0,0
2045-01-01 01:00:00+01:00,4.0,1021,182,2.0,8,90,0,0
2045-01-01 02:00:00+01:00,3.1,1021,176,2.1,8,90,0,0
2045-01-01 03:00:00+01:00,3.3,1021,184,2.4,8,90,0,0
2045-01-01 04:00:00+01:00,3.4,1021,194,2.7,8,90,0,0
2045-01-01 05:00:00+01:00,3.5,1020,219,3.1,8,90,0,0
2045-01-01 06:00:00+01:00,3.6,1020,207,3.0,8,90,0,0
2045-01-01 07:00:00+01:00,3.6,1019,224,2.8,8,90,0,0
2045-01-01 08:00:00+01:00,3.8,1020,225,2.9,8,89,0,0
2045-01-01 09:00:00+01:00,3.7,1019,213,2.5,8,90,0,16
2045-01-01 10:00:00+01:00,3.7,1020,207,2.8,7,91,0,22
2045-01-01 11:00:00+01:00,3.8,1019,209,2.2,7,92,0,37
2045-01-01 12:00:00+01:00,4.1,1019,218,2.6,8,94,0,32
2045-01-01 13:00:00+01:00,4.2,1018,241,2.6,8,94,0,22
2045-01-01 14:00:00+01:00,5.2,1018,270,2.8,8,94,0,14
2045-01-01 15:00:00+01:00,6.4,1018,309,3.2,8,94,0,7
2045-01-01 16:00:00+01:00,6.5,1019,309,3.3,7,92,0,0
2045-01-01 17:00:00+01:00,6.6,1019,298,2.3,7,88,0,0
2045-01-01 18:00:00+01:00,6.2,1020,288,2.9,7,86,0,0
2045-01-01 19:00:00+01:00,5.5,1021,290,3.1,6,88,0,0
2045-01-01 20:00:00+01:00,4.6,1021,274,2.9,7,90,0,0
2045-01-01 21:00:00+01:00,4.6,1022,293,3.0,8,92,0,0
2045-01-01 22:00:00+01:00,4.6,1022,280,2.6,8,93,0,0
2045-01-01 23:00:00+01:00,4.3,1023,255,1.7,8,93,0,0
2045-01-02 00:00:00+01:00,4.2,1024,255,2.7,8,94,0,0
2045-01-02 01:00:00+01:00,3.8,1024,256,2.5,8,94,0,0
2045-01-02 02:00:00+01:00,3.5,1024,265,2.9,7,94,0,0
2045-01-02 03:00:00+01:00,3.3,1024,253,2.7,8,95,0,0
2045-01-02 04:00:00+01:00,3.0,1025,238,3.3,7,94,0,0
2045-01-02 05:00:00+01:00,2.7,1025,242,3.4,8,95,0,0
2045-01-02 06:00:00+01:00,2.9,1025,261,4.1,8,95,0,0
2045-01-02 07:00:00+01:00,3.2,1025,250,3.9,8,94,0,0
2045-01-02 08:00:00+01:00,3.0,1025,250,4.4,8,95,0,0
2045-01-02 09:00:00+01:00,2.7,1025,240,4.4,5,96,0,8
2045-01-02 10:00:00+01:00,3.1,1025,247,4.6,6,96,0,21
2045-01-02 11:00:00+01:00,4.3,1026,239,5.1,7,96,6,96
2045-01-02 12:00:00+01:00,4.8,1025,246,4.9,8,95,0,31
2045-01-02 13:00:00+01:00,5.4,1025,235,5.0,8,93,0,49
2045-01-02 14:00:00+01:00,5.8,1024,235,4.7,7,91,2,61
2045-01-02 15:00:00+01:00,6.2,1024,247,4.4,7,90,1,26
2045-01-02 16:00:00+01:00,6.7,1024,248,4.7,8,89,0,0
2045-01-02 17:00:00+01:00,7.0,1024,250,4.3,8,90,0,0
2045-01-02 18:00:00+01:00,7.0,1023,252,4.2,8,91,0,0
2045-01-02 19:00:00+01:00,7.3,1023,253,4.5,7,92,0,0
2045-01-02 20:00:00+01:00,7.3,1023,264,4.3,8,91,0,0
2045-01-02 21:00:00+01:00,7.2,1023,258,3.8,7,90,0,0
2045-01-02 22:00:00+01:00,6.5,1023,260,3.5,7,91,0,0
2045-01-02 23:00:00+01:00,6.5,1023,261,3.1,5,92,0,0
2045-01-03 00:00:00+01:00,6.4,1023,248,2.9,6,92,0,0
2045-01-03 01:00:00+01:00,7.0,1023,244,2.8,8,91,0,0
2045-01-03 02:00:00+01:00,7.2,1022,233,3.3,8,91,0,0
2045-01-03 03:00:00+01:00,7.2,1022,228,3.5,8,91,0,0
