datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,-1.2,993,176,3.7,4,91,0,0
2045-01-01 01:00:00+01:00,-2.2,993,171,2.9,3,90,0,0
2045-01-01 02:00:00+01:00,-2.9,991,166,2.5,3,89,0,0
2045-01-01 03:00:00+01:00,-2.7,991,169,2.7,4,87,0,0
2045-01-01 04:00:00+01:00,-2.2,989,169,3.0,5,85,0,0
2045-01-01 05:00:00+01:00,-1.9,988,179,3.3,6,84,0,0
2045-01-01 06:00:00+01:00,-0.9,987,167,3.3,7,80,0,0
2045-01-01 07:00:00+01:00,-0.8,987,167,4.1,8,77,0,0
2045-01-01 08:00:00+01:00,-0.2,986,168,4.3,7,74,0,1
2045-01-01 09:00:00+01:00,0.2,986,172,3.3,7,70,0,16
2045-01-01 10:00:00+01:00,0.2,985,165,4.4,8,71,0,53
2045-01-01 11:00:00+01:00,0.7,985,157,4.9,8,73,0,72
2045-01-01 12:00:00+01:00,1.2,984,178,5.6,7,69,5,98
2045-01-01 13:00:00+01:00,1.6,983,192,4.7,7,64,0,71
2045-01-01 14:00:00+01:00,2.0,982,183,4.9,7,62,0,50
2045-01-01 15:00:00+01:00,1.9,982,167,5.3,8,65,0,26
2045-01-01 16:00:00+01:00,2.1,982,163,4.9,8,70,0,0
2045-01-01 17:00:00+01:00,2.0,981,160,4.8,7,74,0,0
2045-01-01 18:00:00+01:00,2.2,981,167,3.9,8,80,0,0
2045-01-01 19:00:00+01:00,2.2,981,185,4.8,8,85,0,0
2045-01-01 20:00:00+01:00,2.1,981,189,4.5,7,86,0,0
2045-01-01 21:00:00+01:00,1.9,981,184,5.2,8,85,0,0
2045-01-01 22:00:00+01:00,2.0,980,186,7.0,8,84,0,0
2045-01-01 23:00:00+01:00,2.2,979,185,5.9,7,85,0,0
2045-01-02 00:00:00+01:00,2.5,980,174,6.1,8,87,0,0
2045-01-02 01:00:00+01:00,2.4,980,173,4.4,8,88,0,0
2045-01-02 02:00:00+01:00,2.1,980,185,3.7,8,90,0,0
