datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,-4.0,943,273,2.5,5,95,0,0
2015-01-01 01:00:00+01:00,-5.0,943,269,2.5,4,96,0,0
2015-01-01 02:00:00+01:00,-5.8,942,250,2.5,3,97,0,0
2015-01-01 03:00:00+01:00,-6.0,941,245,2.5,3,95,0,0
2015-01-01 04:00:00+01:00,-6.2,940,230,2.6,3,94,0,0
2015-01-01 05:00:00+01:00,-6.2,939,210,2.6,3,91,0,0
2015-01-01 06:00:00+01:00,-6.6,938,214,2.7,5,93,0,0
2015-01-01 07:00:00+01:00,-5.9,937,212,2.3,8,92,0,0
2015-01-01 08:00:00+01:00,-5.4,937,205,2.2,8,88,0,3
2015-01-01 09:00:00+01:00,-5.1,936,200,4.5,7,84,15,39
2015-01-01 10:00:00+01:00,-4.2,935,213,4.1,7,81,1,54
2015-01-01 11:00:00+01:00,-2.8,935,221,4.2,6,74,16,95
2015-01-01 12:00:00+01:00,-2.8,934,230,5.0,6,71,19,103
2015-01-01 13:00:00+01:00,-2.4,933,220,4.1,7,72,5,78
2015-01-01 14:00:00+01:00,-2.2,932,230,4.1,8,70,0,46
2015-01-01 15:00:00+01:00,-2.5,932,230,3.3,8,71,0,9
2015-01-01 16:00:00+01:00,-2.2,931,230,3.9,8,74,0,0
2015-01-01 17:00:00+01:00,-1.7,931,238,2.5,6,76,0,0
2015-01-01 18:00:00+01:00,-1.5,931,243,2.0,8,82,0,0
2015-01-01 19:00:00+01:00,-1.0,931,250,2.2,8,89,0,0
2015-01-01 20:00:00+01:00,-1.0,931,240,2.2,5,91,0,0
2015-01-01 21:00:00+01:00,-0.7,931,235,0.0,8,90,0,0
2015-01-01 22:00:00+01:00,-1.1,931,233,0.0,7,90,0,0
2015-01-01 23:00:00+01:00,-0.9,930,235,0.0,8,93,0,0
2015-01-02 00:00:00+01:00,-0.9,930,238,0.0,8,92,0,0
2015-01-02 01:00:00+01:00,-1.2,930,242,0.0,7,92,0,0
2015-01-02 02:00:00+01:00,-0.5,930,236,0.0,8,93,0,0
2015-01-02 03:00:00+01:00,-1.3,930,235,0.4,8,96,0,0
2015-01-02 04:00:00+01:00,-0.1,930,237,1.6,8,94,0,0
2015-01-02 05:00:00+01:00,-0.2,930,241,1.7,8,90,0,0
2015-01-02 06:00:00+01:00,0.4,929,240,0.5,8,89,0,0
2015-01-02 07:00:00+01:00,-0.5,929,241,0.8,8,89,0,0
2015-01-02 08:00:00+01:00,-0.1,929,232,1.4,8,91,0,2
2015-01-02 09:00:00+01:00,0.4,929,242,0.7,8,89,0,22
2015-01-02 10:00:00+01:00,-0.1,929,240,1.3,7,91,0,37
2015-01-02 11:00:00+01:00,1.1,929,224,1.4,7,92,2,67
2015-01-02 12:00:00+01:00,1.9,930,223,3.8,7,88,7,77
2015-01-02 13:00:00+01:00,3.1,929,219,6.4,6,84,37,68
2015-01-02 14:00:00+01:00,4.1,929,232,4.8,7,81,2,50
2015-01-02 15:00:00+01:00,4.6,928,231,6.0,8,78,0,14
2015-01-02 16:00:00+01:00,2.5,929,223,5.5,7,83,0,1
2015-01-02 17:00:00+01:00,2.8,929,221,7.1,6,90,0,0
2015-01-02 18:00:00+01:00,2.5,929,240,4.2,7,90,0,0
2015-01-02 19:00:00+01:00,2.6,929,220,5.9,7,89,0,0
2015-01-02 20:00:00+01:00,3.0,929,230,7.4,8,87,0,0
2015-01-02 21:00:00+01:00,2.4,930,220,6.1,8,87,0,0
2015-01-02 22:00:00+01:00,3.2,929,220,5.4,8,87,0,0
2015-01-02 23:00:00+01:00,3.0,929,220,5.4,7,85,0,0
2015-01-03 00:00:00+01:00,2.9,929,240,4.0,7,90,0,0
2015-01-03 01:00:00+01:00,3.0,929,220,5.5,7,96,0,0
2015-01-03 02:00:00+01:00,2.9,929,200,4.8,8,96,0,0
2015-01-03 03:00:00+01:00,2.7,930,210,4.6,7,95,0,0
2015-01-03 04:00:00+01:00,2.5,930,220,4.0,7,94,0,0
2015-01-03 05:00:00+01:00,2.9,930,220,4.8,8,94,0,0
2015-01-03 06:00:00+01:00,3.0,931,230,4.5,7,94,0,0
2015-01-03 07:00:00+01:00,2.9,931,220,5.7,8,94,0,0
2015-01-03 08:00:00+01:00,2.9,931,220,4.8,8,94,0,7
2015-01-03 09:00:00+01:00,2.9,932,220,5.7,7,94,0,23
2015-01-03 10:00:00+01:00,2.9,933,220,5.9,7,94,3,66
2015-01-03 11:00:00+01:00,2.9,933,240,4.9,8,94,0,51
2015-01-03 12:00:00+01:00,2.8,934,240,5.5,8,95,0,50
2015-01-03 13:00:00+01:00,3.0,935,230,5.1,8,94,0,32
2015-01-03 14:00:00+01:00,2.9,935,230,4.3,8,93,0,23
2015-01-03 15:00:00+01:00,2.9,935,230,3.4,8,92,0,13
2015-01-03 16:00:00+01:00,1.9,936,250,3.0,7,93,0,3
2015-01-03 17:00:00+01:00,1.5,937,230,2.3,7,93,0,0
2015-01-03 18:00:00+01:00,1.8,938,250,3.0,7,94,0,0
2015-01-03 19:00:00+01:00,1.5,938,240,3.0,5,94,0,0
2015-01-03 20:00:00+01:00,1.3,939,240,3.0,6,94,0,0
2015-01-03 21:00:00+01:00,0.8,939,226,2.3,5,94,0,0
2015-01-03 22:00:00+01:00,0.9,939,230,3.0,5,94,0,0
2015-01-03 23:00:00+01:00,1.0,939,220,3.9,8,94,0,0
2015-01-04 00:00:00+01:00,1.3,939,230,3.3,8,92,0,0
2015-01-04 01:00:00+01:00,0.7,938,230,3.0,8,91,0,0
2015-01-04 02:00:00+01:00,0.6,938,210,2.8,8,92,0,0
2015-01-04 03:00:00+01:00,-0.1,938,220,3.6,8,94,0,0
2015-01-04 04:00:00+01:00,0.7,937,210,4.3,8,93,0,0
2015-01-04 05:00:00+01:00,0.6,936,200,3.5,8,90,0,0
2015-01-04 06:00:00+01:00,0.4,935,210,4.8,8,91,0,0
2015-01-04 07:00:00+01:00,0.4,934,200,5.2,7,92,0,0
2015-01-04 08:00:00+01:00,0.3,934,200,5.3,7,91,0,6
2015-01-04 09:00:00+01:00,0.4,933,230,4.5,5,91,23,34
2015-01-04 10:00:00+01:00,0.7,933,210,4.4,6,90,19,68
2015-01-04 11:00:00+01:00,1.3,932,210,4.3,6,88,23,89
2015-01-04 12:00:00+01:00,1.6,931,210,5.5,3,85,84,85
2015-01-04 13:00:00+01:00,2.6,932,200,4.6,6,82,63,79
2015-01-04 14:00:00+01:00,2.6,932,200,5.4,7,78,23,61
2015-01-04 15:00:00+01:00,2.4,931,210,6.0,7,80,0,21
2015-01-04 16:00:00+01:00,2.1,931,210,5.6,8,83,0,0
2015-01-04 17:00:00+01:00,1.9,931,210,5.1,8,88,0,0
2015-01-04 18:00:00+01:00,1.8,931,210,6.7,8,91,0,0
2015-01-04 19:00:00+01:00,2.5,931,214,8.5,7,92,0,0
2015-01-04 20:00:00+01:00,2.8,931,224,7.2,8,92,0,0
2015-01-04 21:00:00+01:00,3.1,931,234,7.5,8,92,0,0
2015-01-04 22:00:00+01:00,3.5,931,227,6.9,8,92,0,0
2015-01-04 23:00:00+01:00,3.2,932,227,6.5,8,91,0,0
2015-01-05 00:00:00+01:00,4.0,933,229,6.0,8,89,0,0
2015-01-05 01:00:00+01:00,3.1,933,234,5.9,8,89,0,0
2015-01-05 02:00:00+01:00,3.1,933,230,5.3,8,92,0,0
2015-01-05 03:00:00+01:00,3.5,933,230,5.0,8,89,0,0
2015-01-05 04:00:00+01:00,2.7,933,230,5.3,8,89,0,0
2015-01-05 05:00:00+01:00,2.7,933,219,5.2,7,90,0,0
2015-01-05 06:00:00+01:00,3.1,932,208,4.3,8,89,0,0
2015-01-05 07:00:00+01:00,3.0,932,198,4.0,8,88,0,0
2015-01-05 08:00:00+01:00,3.1,931,196,3.3,8,89,0,1
2015-01-05 09:00:00+01:00,2.9,930,186,3.9,7,90,0,16
2015-01-05 10:00:00+01:00,3.0,929,189,5.6,8,92,0,28
2015-01-05 11:00:00+01:00,2.9,928,184,7.5,8,92,0,34
2015-01-05 12:00:00+01:00,3.2,927,185,8.4,8,92,0,33
2015-01-05 13:00:00+01:00,2.5,925,190,7.0,8,93,0,29
2015-01-05 14:00:00+01:00,2.3,924,200,5.9,7,93,0,23
2015-01-05 15:00:00+01:00,1.9,922,200,5.2,8,93,0,10
2015-01-05 16:00:00+01:00,2.2,921,210,6.7,7,94,0,0
2015-01-05 17:00:00+01:00,3.0,921,210,6.0,8,94,0,0
2015-01-05 18:00:00+01:00,3.9,920,220,5.9,8,95,0,0
2015-01-05 19:00:00+01:00,4.7,920,220,5.9,8,94,0,0
2015-01-05 20:00:00+01:00,5.8,920,220,7.3,8,93,0,0
2015-01-05 21:00:00+01:00,6.3,920,220,7.8,8,92,0,0
2015-01-05 22:00:00+01:00,6.6,921,220,8.2,8,91,0,0
2015-01-05 23:00:00+01:00,6.4,921,220,6.9,8,92,0,0
2015-01-06 00:00:00+01:00,6.7,921,230,6.7,8,91,0,0
2015-01-06 01:00:00+01:00,7.3,922,220,6.0,8,89,0,0
2015-01-06 02:00:00+01:00,7.1,922,210,5.4,8,88,0,0
2015-01-06 03:00:00+01:00,7.0,922,200,6.0,8,91,0,0
2015-01-06 04:00:00+01:00,7.2,921,214,7.5,8,93,0,0
2015-01-06 05:00:00+01:00,7.3,921,223,5.5,8,93,0,0
2015-01-06 06:00:00+01:00,6.7,921,231,4.1,8,95,0,0
2015-01-06 07:00:00+01:00,6.7,921,256,5.6,8,95,0,0
2015-01-06 08:00:00+01:00,5.9,922,261,6.3,8,92,0,3
2015-01-06 09:00:00+01:00,4.6,925,267,5.7,8,91,0,16
2015-01-06 10:00:00+01:00,4.1,927,267,5.3,8,91,0,20
2015-01-06 11:00:00+01:00,4.0,928,265,6.2,8,90,0,61
2015-01-06 12:00:00+01:00,4.1,929,265,4.7,8,90,0,37
2015-01-06 13:00:00+01:00,3.8,930,257,3.8,8,90,0,43
2015-01-06 14:00:00+01:00,3.6,931,230,5.0,7,88,6,72
2015-01-06 15:00:00+01:00,3.5,931,247,4.2,8,89,2,29
2015-01-06 16:00:00+01:00,3.8,933,220,4.7,8,89,0,1
2015-01-06 17:00:00+01:00,3.4,933,230,4.6,8,88,0,0
2015-01-06 18:00:00+01:00,3.1,934,220,4.6,8,90,0,0
2015-01-06 19:00:00+01:00,3.2,934,230,4.0,8,90,0,0
2015-01-06 20:00:00+01:00,3.0,935,230,4.7,8,90,0,0
2015-01-06 21:00:00+01:00,2.8,935,240,4.1,8,92,0,0
2015-01-06 22:00:00+01:00,2.6,935,230,4.1,8,93,0,0
2015-01-06 23:00:00+01:00,2.6,936,230,4.8,8,94,0,0
2015-01-07 00:00:00+01:00,2.9,936,230,3.3,8,94,0,0
2015-01-07 01:00:00+01:00,2.8,937,230,4.0,8,94,0,0
2015-01-07 02:00:00+01:00,2.7,937,230,3.4,8,94,0,0
2015-01-07 03:00:00+01:00,2.7,938,230,3.3,7,94,0,0
2015-01-07 04:00:00+01:00,2.5,938,220,2.7,7,93,0,0
2015-01-07 05:00:00+01:00,2.3,939,240,3.4,6,93,0,0
2015-01-07 06:00:00+01:00,1.8,939,220,4.9,6,93,0,0
2015-01-07 07:00:00+01:00,1.5,939,220,3.4,6,93,0,0
2015-01-07 08:00:00+01:00,1.9,939,220,4.8,6,94,1,8
2015-01-07 09:00:00+01:00,1.9,940,220,4.7,7,94,16,53
2015-01-07 10:00:00+01:00,2.1,940,230,4.7,6,94,12,85
2015-01-07 11:00:00+01:00,2.2,941,220,4.8,7,93,13,109
2015-01-07 12:00:00+01:00,2.6,941,220,4.5,8,92,10,111
2015-01-07 13:00:00+01:00,3.0,940,230,4.6,5,89,38,124
2015-01-07 14:00:00+01:00,2.6,940,220,4.8,5,85,20,84
2015-01-07 15:00:00+01:00,2.7,940,210,4.2,7,85,6,36
2015-01-07 16:00:00+01:00,2.0,940,220,2.9,7,85,0,3
2015-01-07 17:00:00+01:00,0.5,941,250,2.2,8,88,0,0
2015-01-07 18:00:00+01:00,0.6,940,210,2.7,8,92,0,0
2015-01-07 19:00:00+01:00,1.4,941,220,4.0,8,93,0,0
2015-01-07 20:00:00+01:00,0.9,942,240,2.4,8,92,0,0
2015-01-07 21:00:00+01:00,0.5,941,190,1.4,6,93,0,0
2015-01-07 22:00:00+01:00,0.7,941,210,2.0,6,93,0,0
2015-01-07 23:00:00+01:00,1.2,941,210,1.9,8,94,0,0
2015-01-08 00:00:00+01:00,1.6,942,220,2.9,8,94,0,0
2015-01-08 01:00:00+01:00,1.6,942,230,2.1,8,94,0,0
2015-01-08 02:00:00+01:00,1.5,942,230,2.7,8,94,0,0
2015-01-08 03:00:00+01:00,1.6,942,240,2.7,8,93,0,0
2015-01-08 04:00:00+01:00,1.4,942,220,2.2,8,92,0,0
2015-01-08 05:00:00+01:00,1.2,942,210,1.4,8,93,0,0
2015-01-08 06:00:00+01:00,1.0,942,210,2.1,4,93,0,0
2015-01-08 07:00:00+01:00,0.9,941,220,2.8,7,94,0,0
2015-01-08 08:00:00+01:00,0.5,941,250,2.7,6,94,0,4
2015-01-08 09:00:00+01:00,0.6,942,240,2.6,7,93,20,48
2015-01-08 10:00:00+01:00,0.9,942,220,2.9,5,93,78,89
2015-01-08 11:00:00+01:00,1.2,942,240,3.9,3,90,82,118
2015-01-08 12:00:00+01:00,1.6,943,250,4.6,5,83,51,127
2015-01-08 13:00:00+01:00,1.8,942,220,3.8,4,77,75,113
2015-01-08 14:00:00+01:00,1.5,942,250,3.8,2,76,70,84
2015-01-08 15:00:00+01:00,1.2,942,240,3.8,3,78,18,41
2015-01-08 16:00:00+01:00,-0.1,941,270,2.3,3,82,0,5
2015-01-08 17:00:00+01:00,-1.0,941,250,2.5,5,88,0,0
2015-01-08 18:00:00+01:00,-1.2,941,240,3.1,3,91,0,0
2015-01-08 19:00:00+01:00,-1.1,941,240,3.0,7,93,0,0
2015-01-08 20:00:00+01:00,-1.4,942,260,3.1,3,94,0,0
2015-01-08 21:00:00+01:00,-1.3,941,250,2.5,3,93,0,0
2015-01-08 22:00:00+01:00,-0.9,941,240,2.5,4,93,0,0
2015-01-08 23:00:00+01:00,-0.7,941,240,3.4,8,93,0,0
2015-01-09 00:00:00+01:00,-0.6,942,250,2.4,7,93,0,0
2015-01-09 01:00:00+01:00,-0.7,942,230,3.2,7,94,0,0
2015-01-09 02:00:00+01:00,-0.4,941,230,1.7,7,95,0,0
2015-01-09 03:00:00+01:00,-0.6,942,240,3.0,7,95,0,0
2015-01-09 04:00:00+01:00,-0.5,942,230,3.2,8,96,0,0
2015-01-09 05:00:00+01:00,-0.7,942,250,2.9,8,96,0,0
2015-01-09 06:00:00+01:00,-0.6,942,250,3.1,8,96,0,0
2015-01-09 07:00:00+01:00,-0.6,942,250,2.3,8,96,0,0
2015-01-09 08:00:00+01:00,-0.5,942,250,4.1,8,96,0,1
2015-01-09 09:00:00+01:00,-0.3,942,250,3.4,8,98,0,26
2015-01-09 10:00:00+01:00,0.0,942,270,4.0,8,99,0,47
2015-01-09 11:00:00+01:00,0.4,943,260,3.4,7,98,3,78
2015-01-09 12:00:00+01:00,0.3,943,250,3.5,6,96,3,80
2015-01-09 13:00:00+01:00,0.4,943,240,5.0,7,95,0,62
2015-01-09 14:00:00+01:00,0.4,943,240,4.2,7,96,15,62
2015-01-09 15:00:00+01:00,0.4,942,240,3.5,8,96,12,26
2015-01-09 16:00:00+01:00,0.4,943,240,3.4,8,96,0,2
2015-01-09 17:00:00+01:00,0.5,943,250,3.4,8,96,0,0
2015-01-09 18:00:00+01:00,0.4,943,250,3.6,8,96,0,0
2015-01-09 19:00:00+01:00,0.4,943,240,4.6,7,95,0,0
2015-01-09 20:00:00+01:00,0.3,943,240,3.7,7,95,0,0
2015-01-09 21:00:00+01:00,0.3,943,240,2.7,7,94,0,0
2015-01-09 22:00:00+01:00,0.2,944,240,2.7,7,94,0,0
2015-01-09 23:00:00+01:00,-0.1,944,230,3.2,6,94,0,0
2015-01-10 00:00:00+01:00,-0.1,944,250,2.0,7,94,0,0
2015-01-10 01:00:00+01:00,-0.3,943,240,2.0,3,94,0,0
2015-01-10 02:00:00+01:00,-0.4,943,280,2.1,6,94,0,0
2015-01-10 03:00:00+01:00,-0.4,943,250,1.4,7,94,0,0
2015-01-10 04:00:00+01:00,-0.6,944,240,2.2,7,94,0,0
2015-01-10 05:00:00+01:00,-0.8,944,220,2.3,7,95,0,0
2015-01-10 06:00:00+01:00,-1.4,944,270,2.0,7,95,0,0
2015-01-10 07:00:00+01:00,-2.1,944,360,0.4,7,95,0,0
2015-01-10 08:00:00+01:00,-2.4,943,0,0.5,7,95,0,5
2015-01-10 09:00:00+01:00,-2.3,943,0,0.5,8,96,4,42
2015-01-10 10:00:00+01:00,-1.5,944,190,1.4,8,96,6,77
2015-01-10 11:00:00+01:00,-0.8,944,0,0.6,8,95,22,116
2015-01-10 12:00:00+01:00,0.1,944,0,0.5,8,93,11,112
2015-01-10 13:00:00+01:00,0.1,944,360,0.3,8,89,1,78
2015-01-10 14:00:00+01:00,0.2,944,360,0.4,7,87,1,56
2015-01-10 15:00:00+01:00,-0.1,944,60,1.2,8,87,0,23
2015-01-10 16:00:00+01:00,-0.5,944,60,2.7,8,88,0,3
2015-01-10 17:00:00+01:00,-0.8,944,60,2.2,8,90,0,0
2015-01-10 18:00:00+01:00,-0.9,944,60,2.2,8,91,0,0
2015-01-10 19:00:00+01:00,-0.9,944,40,2.1,8,90,0,0
2015-01-10 20:00:00+01:00,-0.9,944,81,2.0,8,88,0,0
2015-01-10 21:00:00+01:00,-1.3,945,60,2.8,7,88,0,0
2015-01-10 22:00:00+01:00,-1.3,945,60,2.8,8,90,0,0
2015-01-10 23:00:00+01:00,-1.6,945,60,3.5,5,92,0,0
2015-01-11 00:00:00+01:00,-1.7,945,70,3.0,8,94,0,0
2015-01-11 01:00:00+01:00,-1.7,945,60,3.1,8,94,0,0
2015-01-11 02:00:00+01:00,-1.6,945,70,3.9,7,95,0,0
2015-01-11 03:00:00+01:00,-1.6,946,60,4.5,8,95,0,0
2015-01-11 04:00:00+01:00,-1.9,946,60,3.8,8,96,0,0
2015-01-11 05:00:00+01:00,-1.7,947,70,3.9,8,96,0,0
2015-01-11 06:00:00+01:00,-1.9,947,60,3.1,8,97,0,0
2015-01-11 07:00:00+01:00,-2.2,948,70,4.6,8,98,0,0
2015-01-11 08:00:00+01:00,-2.6,949,70,3.7,8,98,0,5
2015-01-11 09:00:00+01:00,-2.9,950,70,2.8,8,97,13,41
2015-01-11 10:00:00+01:00,-2.9,951,70,2.7,3,98,27,77
2015-01-11 11:00:00+01:00,-3.3,951,80,2.0,3,98,78,98
2015-01-11 12:00:00+01:00,-1.4,951,160,1.3,1,92,163,71
2015-01-11 13:00:00+01:00,-0.8,951,150,2.0,1,82,175,54
2015-01-11 14:00:00+01:00,-0.7,952,140,2.0,1,75,114,50
2015-01-11 15:00:00+01:00,-1.6,952,360,0.5,2,77,32,35
2015-01-11 16:00:00+01:00,-3.6,952,0,0.4,1,85,1,6
2015-01-11 17:00:00+01:00,-4.8,952,0,0.7,2,90,0,0
2015-01-11 18:00:00+01:00,-6.5,952,350,2.1,2,91,0,0
2015-01-11 19:00:00+01:00,-7.4,952,261,1.4,1,91,0,0
2015-01-11 20:00:00+01:00,-7.8,952,20,1.9,2,92,0,0
2015-01-11 21:00:00+01:00,-7.3,952,0,0.5,1,91,0,0
2015-01-11 22:00:00+01:00,-2.8,953,0,4.1,0,91,0,0
2015-01-11 23:00:00+01:00,-2.7,954,0,2.6,6,92,0,0
2015-01-12 00:00:00+01:00,-2.6,954,0,1.8,4,91,0,0
2015-01-12 01:00:00+01:00,-2.0,954,350,2.5,5,89,0,0
2015-01-12 02:00:00+01:00,-2.4,954,330,2.6,5,90,0,0
2015-01-12 03:00:00+01:00,-1.5,954,350,2.5,7,93,0,0
2015-01-12 04:00:00+01:00,-1.2,954,79,1.9,8,92,0,0
2015-01-12 05:00:00+01:00,-1.8,954,20,1.2,8,91,0,0
2015-01-12 06:00:00+01:00,-2.6,955,130,1.2,7,90,0,0
2015-01-12 07:00:00+01:00,-3.6,954,0,0.5,4,91,0,0
2015-01-12 08:00:00+01:00,-4.8,954,0,0.5,4,93,0,7
2015-01-12 09:00:00+01:00,-3.8,955,0,0.6,4,95,10,44
2015-01-12 10:00:00+01:00,-2.6,955,0,0.5,5,95,13,79
2015-01-12 11:00:00+01:00,-2.6,956,0,0.6,3,95,62,114
