datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,-4.4,1017,110,1.7,1,80,0,0
2015-01-01 01:00:00+01:00,-5.8,1017,124,2.1,0,79,0,0
2015-01-01 02:00:00+01:00,-6.9,1016,131,2.4,0,78,0,0
2015-01-01 03:00:00+01:00,-7.1,1016,129,2.5,2,81,0,0
2015-01-01 04:00:00+01:00,-6.9,1015,129,2.4,3,83,0,0
2015-01-01 05:00:00+01:00,-6.5,1014,124,2.7,6,84,0,0
2015-01-01 06:00:00+01:00,-5.9,1013,142,1.8,8,84,0,0
2015-01-01 07:00:00+01:00,-5.3,1012,162,2.5,8,84,0,0
2015-01-01 08:00:00+01:00,-5.0,1011,144,1.9,8,84,0,0
2015-01-01 09:00:00+01:00,-4.5,1010,144,2.1,8,86,0,16
2015-01-01 10:00:00+01:00,-4.3,1010,135,2.4,7,87,0,30
2015-01-01 11:00:00+01:00,-3.6,1008,140,1.9,7,87,0,43
2015-01-01 12:00:00+01:00,-3.1,1007,136,2.7,7,87,0,53
2015-01-01 13:00:00+01:00,-2.6,1005,122,3.0,7,87,0,44
2015-01-01 14:00:00+01:00,-2.1,1003,126,3.3,7,88,0,26
2015-01-01 15:00:00+01:00,-1.3,1001,130,3.3,8,88,0,7
2015-01-01 16:00:00+01:00,-0.7,999,134,3.5,8,88,0,0
2015-01-01 17:00:00+01:00,0.3,998,131,3.4,8,90,0,0
2015-01-01 18:00:00+01:00,0.5,996,122,3.2,8,90,0,0
2015-01-01 19:00:00+01:00,0.8,994,122,2.6,8,91,0,0
2015-01-01 20:00:00+01:00,0.9,992,113,2.9,8,93,0,0
2015-01-01 21:00:00+01:00,1.1,990,134,2.3,8,94,0,0
2015-01-01 22:00:00+01:00,1.5,988,101,2.0,8,94,0,0
2015-01-01 23:00:00+01:00,2.0,987,133,1.7,8,95,0,0
2015-01-02 00:00:00+01:00,2.9,986,110,1.4,8,97,0,0
2015-01-02 01:00:00+01:00,3.2,985,91,2.2,4,99,0,0
2015-01-02 02:00:00+01:00,5.2,985,252,4.7,4,98,0,0
2015-01-02 03:00:00+01:00,4.9,986,267,4.7,4,97,0,0
2015-01-02 04:00:00+01:00,3.6,987,269,3.2,5,96,0,0
2015-01-02 05:00:00+01:00,3.2,988,269,1.4,6,95,0,0
2015-01-02 06:00:00+01:00,2.8,988,269,1.2,8,96,0,0
2015-01-02 07:00:00+01:00,2.6,988,320,0.2,7,96,0,0
2015-01-02 08:00:00+01:00,2.2,989,301,0.1,7,95,0,0
2015-01-02 09:00:00+01:00,2.2,989,2,0.1,8,95,0,23
2015-01-02 10:00:00+01:00,2.2,989,99,0.2,7,96,13,72
2015-01-02 11:00:00+01:00,1.6,988,80,1.3,7,96,2,70
2015-01-02 12:00:00+01:00,1.6,987,78,2.4,6,97,0,58
2015-01-02 13:00:00+01:00,1.4,986,83,3.0,6,98,0,25
2015-01-02 14:00:00+01:00,0.9,985,81,3.3,8,97,0,18
2015-01-02 15:00:00+01:00,0.9,984,77,3.8,8,97,0,7
2015-01-02 16:00:00+01:00,1.3,983,61,4.3,7,96,0,0
2015-01-02 17:00:00+01:00,1.3,983,77,5.5,8,95,0,0
2015-01-02 18:00:00+01:00,1.3,982,75,5.4,8,94,0,0
2015-01-02 19:00:00+01:00,1.1,982,59,5.0,8,93,0,0
2015-01-02 20:00:00+01:00,1.0,982,69,4.7,8,93,0,0
2015-01-02 21:00:00+01:00,1.1,982,68,3.7,8,93,0,0
2015-01-02 22:00:00+01:00,1.0,982,53,3.8,8,93,0,0
2015-01-02 23:00:00+01:00,1.0,983,57,4.3,7,93,0,0
2015-01-03 00:00:00+01:00,1.0,984,65,3.5,8,93,0,0
2015-01-03 01:00:00+01:00,1.0,985,57,2.9,8,92,0,0
2015-01-03 02:00:00+01:00,0.9,986,46,1.6,8,92,0,0
2015-01-03 03:00:00+01:00,0.7,988,46,0.9,8,93,0,0
2015-01-03 04:00:00+01:00,0.7,990,9,0.6,7,94,0,0
2015-01-03 05:00:00+01:00,0.7,991,38,0.8,8,94,0,0
2015-01-03 06:00:00+01:00,0.6,992,38,1.7,8,94,0,0
2015-01-03 07:00:00+01:00,0.5,993,47,2.4,8,92,0,0
2015-01-03 08:00:00+01:00,0.3,994,68,1.9,8,91,0,0
2015-01-03 09:00:00+01:00,0.0,995,59,1.3,8,91,0,23
2015-01-03 10:00:00+01:00,-0.2,996,58,1.2,6,91,4,58
2015-01-03 11:00:00+01:00,-0.3,996,68,0.8,8,92,0,39
2015-01-03 12:00:00+01:00,0.0,997,50,1.1,8,92,0,45
