datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,-1.8,964,111,3.0,8,96,0,0
2045-01-01 01:00:00+01:00,-2.0,964,69,2.4,8,96,0,0
2045-01-01 02:00:00+01:00,-2.2,964,36,1.8,7,96,0,0
2045-01-01 03:00:00+01:00,-2.3,964,28,1.6,6,95,0,0
2045-01-01 04:00:00+01:00,-2.5,963,24,1.3,6,95,0,0
2045-01-01 05:00:00+01:00,-2.7,962,19,1.2,6,96,0,0
2045-01-01 06:00:00+01:00,-2.7,962,29,0.5,7,97,0,0
2045-01-01 07:00:00+01:00,-2.8,961,36,0.5,8,97,0,0
2045-01-01 08:00:00+01:00,-2.9,961,10,0.4,8,96,0,5
2045-01-01 09:00:00+01:00,-2.7,961,47,1.1,7,96,66,48
2045-01-01 10:00:00+01:00,-2.3,960,41,1.5,5,96,121,78
2045-01-01 11:00:00+01:00,-2.3,959,60,1.2,7,95,26,121
2045-01-01 12:00:00+01:00,-2.0,958,109,1.4,8,88,17,122
2045-01-01 13:00:00+01:00,-1.8,958,89,1.7,7,79,9,102
2045-01-01 14:00:00+01:00,-2.0,957,84,2.1,6,72,33,84
2045-01-01 15:00:00+01:00,-2.4,956,104,1.6,6,72,22,42
2045-01-01 16:00:00+01:00,-2.8,955,113,1.6,7,75,0,1
2045-01-01 17:00:00+01:00,-3.0,955,103,1.5,7,79,0,0
2045-01-01 18:00:00+01:00,-3.4,955,98,1.8,7,80,0,0
2045-01-01 19:00:00+01:00,-3.8,955,100,1.2,7,83,0,0
2045-01-01 20:00:00+01:00,-4.2,955,84,1.6,8,86,0,0
2045-01-01 21:00:00+01:00,-4.4,955,85,1.5,5,89,0,0
2045-01-01 22:00:00+01:00,-4.8,955,61,1.7,5,91,0,0
2045-01-01 23:00:00+01:00,-5.0,954,54,2.0,7,93,0,0
2045-01-02 00:00:00+01:00,-4.8,955,76,2.2,7,93,0,0
2045-01-02 01:00:00+01:00,-6.0,954,30,1.5,7,94,0,0
2045-01-02 02:00:00+01:00,-6.5,955,45,2.1,8,96,0,0
2045-01-02 03:00:00+01:00,-6.9,955,30,1.9,8,97,0,0
2045-01-02 04:00:00+01:00,-7.1,955,21,2.4,7,96,0,0
2045-01-02 05:00:00+01:00,-6.6,956,36,2.4,8,95,0,0
2045-01-02 06:00:00+01:00,-6.5,956,43,2.5,8,96,0,0
2045-01-02 07:00:00+01:00,-6.6,956,48,2.1,7,95,0,0
2045-01-02 08:00:00+01:00,-7.0,956,23,2.6,6,94,0,8
2045-01-02 09:00:00+01:00,-6.5,957,33,2.5,7,95,13,67
2045-01-02 10:00:00+01:00,-5.6,958,52,2.6,5,97,33,124
2045-01-02 11:00:00+01:00,-4.6,959,41,2.7,4,95,44,159
2045-01-02 12:00:00+01:00,-4.2,959,48,2.7,6,92,6,122
2045-01-02 13:00:00+01:00,-4.6,959,31,3.0,7,90,0,80
