datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,1.8,1017,240,5.3,8,98,0,0
2015-01-01 01:00:00+01:00,2.0,1017,250,6.1,7,98,0,0
2015-01-01 02:00:00+01:00,2.2,1016,249,6.7,8,98,0,0
2015-01-01 03:00:00+01:00,2.4,1015,258,6.0,8,98,0,0
2015-01-01 04:00:00+01:00,2.5,1015,259,5.4,8,98,0,0
2015-01-01 05:00:00+01:00,2.6,1014,260,5.2,8,98,0,0
2015-01-01 06:00:00+01:00,2.8,1013,295,5.0,7,98,0,0
2015-01-01 07:00:00+01:00,2.4,1014,295,4.9,6,96,0,0
2015-01-01 08:00:00+01:00,2.2,1014,292,4.4,5,91,0,0
2015-01-01 09:00:00+01:00,2.7,1014,280,5.2,4,87,0,23
2015-01-01 10:00:00+01:00,2.3,1014,289,5.1,4,86,45,55
2015-01-01 11:00:00+01:00,2.5,1015,292,5.4,3,87,45,81
2015-01-01 12:00:00+01:00,2.7,1015,290,5.1,3,86,57,84
2015-01-01 13:00:00+01:00,2.3,1015,289,5.4,2,87,58,75
2015-01-01 14:00:00+01:00,2.3,1015,292,4.7,2,88,34,57
2015-01-01 15:00:00+01:00,2.0,1015,289,4.9,4,88,1,21
2015-01-01 16:00:00+01:00,2.0,1015,302,4.9,4,89,0,0
2015-01-01 17:00:00+01:00,1.7,1016,292,4.5,4,89,0,0
2015-01-01 18:00:00+01:00,1.6,1016,293,4.7,3,90,0,0
2015-01-01 19:00:00+01:00,1.3,1016,313,3.5,3,91,0,0
2015-01-01 20:00:00+01:00,1.3,1017,294,4.0,4,90,0,0
2015-01-01 21:00:00+01:00,1.9,1017,286,4.3,5,88,0,0
2015-01-01 22:00:00+01:00,1.7,1017,296,4.0,7,88,0,0
2015-01-01 23:00:00+01:00,1.6,1017,287,4.1,8,89,0,0
2015-01-02 00:00:00+01:00,1.4,1017,301,4.1,7,91,0,0
2015-01-02 01:00:00+01:00,1.8,1017,294,3.8,8,92,0,0
2015-01-02 02:00:00+01:00,1.8,1017,306,4.1,8,90,0,0
2015-01-02 03:00:00+01:00,1.8,1017,333,2.8,7,88,0,0
2015-01-02 04:00:00+01:00,2.1,1017,313,2.6,7,85,0,0
2015-01-02 05:00:00+01:00,1.9,1017,322,3.3,7,85,0,0
2015-01-02 06:00:00+01:00,1.7,1017,313,3.7,6,88,0,0
2015-01-02 07:00:00+01:00,1.6,1018,316,3.3,5,89,0,0
2015-01-02 08:00:00+01:00,1.1,1018,305,2.9,4,90,0,0
2015-01-02 09:00:00+01:00,1.5,1018,296,3.1,5,90,10,29
2015-01-02 10:00:00+01:00,1.8,1019,284,3.0,5,89,25,59
2015-01-02 11:00:00+01:00,1.6,1019,265,2.7,6,89,25,84
2015-01-02 12:00:00+01:00,1.8,1019,273,2.7,6,88,7,86
2015-01-02 13:00:00+01:00,1.6,1019,281,2.8,5,88,27,82
2015-01-02 14:00:00+01:00,2.0,1019,292,3.7,7,88,3,50
2015-01-02 15:00:00+01:00,1.2,1019,291,3.6,6,89,0,17
2015-01-02 16:00:00+01:00,1.3,1019,280,3.6,7,90,0,0
2015-01-02 17:00:00+01:00,1.4,1019,303,2.8,7,90,0,0
2015-01-02 18:00:00+01:00,1.4,1019,289,3.1,6,90,0,0
2015-01-02 19:00:00+01:00,1.0,1020,289,2.7,5,90,0,0
2015-01-02 20:00:00+01:00,1.1,1020,293,2.7,5,91,0,0
2015-01-02 21:00:00+01:00,0.7,1020,265,2.5,6,92,0,0
2015-01-02 22:00:00+01:00,0.4,1020,263,3.3,5,93,0,0
2015-01-02 23:00:00+01:00,0.2,1020,276,2.1,4,92,0,0
2015-01-03 00:00:00+01:00,-0.1,1020,278,2.5,2,92,0,0
2015-01-03 01:00:00+01:00,-0.9,1020,277,2.3,0,92,0,0
2015-01-03 02:00:00+01:00,-0.6,1020,279,1.8,2,93,0,0
2015-01-03 03:00:00+01:00,-0.3,1021,308,1.8,3,93,0,0
2015-01-03 04:00:00+01:00,-1.2,1021,297,1.2,1,93,0,0
2015-01-03 05:00:00+01:00,-1.7,1021,260,1.4,0,94,0,0
2015-01-03 06:00:00+01:00,-1.6,1021,266,1.7,2,95,0,0
2015-01-03 07:00:00+01:00,-1.1,1021,307,0.5,4,94,0,0
2015-01-03 08:00:00+01:00,-0.9,1021,246,1.9,5,93,0,0
2015-01-03 09:00:00+01:00,-0.4,1021,255,2.1,3,93,14,30
2015-01-03 10:00:00+01:00,-0.1,1021,246,1.7,4,93,19,62
2015-01-03 11:00:00+01:00,0.3,1021,256,1.4,5,92,38,85
2015-01-03 12:00:00+01:00,0.6,1021,247,1.8,3,92,99,74
2015-01-03 13:00:00+01:00,0.9,1021,248,0.9,5,92,38,83
2015-01-03 14:00:00+01:00,0.9,1021,259,0.9,8,92,1,50
2015-01-03 15:00:00+01:00,0.8,1021,250,1.2,6,92,0,17
2015-01-03 16:00:00+01:00,0.8,1021,240,1.3,7,92,0,0
2015-01-03 17:00:00+01:00,1.0,1020,240,1.2,8,92,0,0
2015-01-03 18:00:00+01:00,0.8,1020,211,0.8,7,92,0,0
2015-01-03 19:00:00+01:00,1.3,1020,239,1.9,7,91,0,0
2015-01-03 20:00:00+01:00,1.0,1020,220,1.4,7,91,0,0
2015-01-03 21:00:00+01:00,1.1,1019,239,1.2,8,91,0,0
2015-01-03 22:00:00+01:00,0.8,1019,210,1.1,7,91,0,0
2015-01-03 23:00:00+01:00,0.9,1019,239,1.9,7,92,0,0
2015-01-04 00:00:00+01:00,0.9,1019,240,1.6,8,92,0,0
2015-01-04 01:00:00+01:00,1.0,1019,240,2.2,8,92,0,0
2015-01-04 02:00:00+01:00,0.9,1018,231,2.4,7,92,0,0
2015-01-04 03:00:00+01:00,0.7,1018,211,1.9,7,93,0,0
2015-01-04 04:00:00+01:00,0.7,1018,211,2.5,7,94,0,0
2015-01-04 05:00:00+01:00,0.7,1017,211,2.3,7,95,0,0
2015-01-04 06:00:00+01:00,0.8,1017,221,1.0,7,95,0,0
2015-01-04 07:00:00+01:00,0.6,1016,222,2.2,8,95,0,0
2015-01-04 08:00:00+01:00,0.6,1016,213,1.1,8,95,0,3
2015-01-04 09:00:00+01:00,0.5,1016,202,1.9,8,93,3,36
2015-01-04 10:00:00+01:00,0.5,1016,192,2.0,8,93,0,30
2015-01-04 11:00:00+01:00,0.8,1016,202,3.3,7,91,0,35
2015-01-04 12:00:00+01:00,1.0,1015,202,4.0,7,87,0,49
2015-01-04 13:00:00+01:00,1.0,1015,202,3.9,7,85,0,51
2015-01-04 14:00:00+01:00,0.9,1014,202,4.0,7,85,0,28
2015-01-04 15:00:00+01:00,1.0,1014,201,3.7,8,82,0,12
2015-01-04 16:00:00+01:00,0.8,1014,200,3.6,8,79,0,0
2015-01-04 17:00:00+01:00,0.8,1014,200,3.7,8,77,0,0
2015-01-04 18:00:00+01:00,0.5,1013,191,3.4,8,76,0,0
2015-01-04 19:00:00+01:00,0.6,1013,201,3.7,8,76,0,0
2015-01-04 20:00:00+01:00,0.2,1013,192,3.7,8,77,0,0
2015-01-04 21:00:00+01:00,0.1,1013,201,4.0,8,79,0,0
2015-01-04 22:00:00+01:00,-0.1,1013,201,4.1,8,80,0,0
2015-01-04 23:00:00+01:00,-0.3,1013,199,3.8,8,82,0,0
2015-01-05 00:00:00+01:00,-0.6,1013,190,3.9,7,81,0,0
2015-01-05 01:00:00+01:00,-1.6,1013,191,3.2,5,82,0,0
2015-01-05 02:00:00+01:00,-2.0,1012,193,3.4,4,83,0,0
2015-01-05 03:00:00+01:00,-1.9,1012,183,3.0,6,83,0,0
2015-01-05 04:00:00+01:00,-2.1,1012,181,3.2,7,84,0,0
2015-01-05 05:00:00+01:00,-2.2,1012,182,3.9,8,83,0,0
2015-01-05 06:00:00+01:00,-2.7,1011,192,4.4,8,84,0,0
2015-01-05 07:00:00+01:00,-2.8,1011,184,4.1,7,84,0,0
2015-01-05 08:00:00+01:00,-2.9,1011,185,3.7,7,83,0,0
2015-01-05 09:00:00+01:00,-2.9,1011,184,3.7,7,82,1,30
2015-01-05 10:00:00+01:00,-2.3,1011,184,4.0,7,80,11,65
2015-01-05 11:00:00+01:00,-2.1,1011,184,3.9,6,78,45,92
2015-01-05 12:00:00+01:00,-1.7,1010,184,3.7,4,76,76,94
2015-01-05 13:00:00+01:00,-1.1,1009,184,3.7,4,73,34,90
2015-01-05 14:00:00+01:00,-1.2,1009,176,3.7,4,71,48,64
2015-01-05 15:00:00+01:00,-1.5,1008,157,3.6,5,71,3,27
2015-01-05 16:00:00+01:00,-2.3,1007,156,3.2,4,73,0,0
2015-01-05 17:00:00+01:00,-2.7,1007,156,3.0,2,76,0,0
2015-01-05 18:00:00+01:00,-3.4,1006,156,3.1,3,78,0,0
2015-01-05 19:00:00+01:00,-3.4,1005,155,3.1,4,79,0,0
2015-01-05 20:00:00+01:00,-3.7,1004,155,3.1,6,79,0,0
2015-01-05 21:00:00+01:00,-3.8,1003,154,3.2,6,80,0,0
2015-01-05 22:00:00+01:00,-3.6,1002,144,3.3,7,80,0,0
2015-01-05 23:00:00+01:00,-2.9,1001,154,3.1,7,79,0,0
2015-01-06 00:00:00+01:00,-2.2,999,152,3.6,8,80,0,0
2015-01-06 01:00:00+01:00,-1.1,998,163,3.1,7,84,0,0
2015-01-06 02:00:00+01:00,-0.2,997,170,2.0,7,88,0,0
2015-01-06 03:00:00+01:00,0.5,996,181,2.4,7,90,0,0
2015-01-06 04:00:00+01:00,1.0,995,182,2.8,7,93,0,0
2015-01-06 05:00:00+01:00,1.6,994,181,3.5,8,96,0,0
2015-01-06 06:00:00+01:00,1.8,994,192,3.1,8,95,0,0
2015-01-06 07:00:00+01:00,2.4,994,202,3.2,8,95,0,0
2015-01-06 08:00:00+01:00,2.3,994,202,3.1,8,95,0,1
2015-01-06 09:00:00+01:00,2.4,995,212,2.4,7,96,0,23
2015-01-06 10:00:00+01:00,2.2,995,221,2.4,6,96,0,41
2015-01-06 11:00:00+01:00,2.0,996,210,1.8,6,98,0,59
2015-01-06 12:00:00+01:00,2.0,996,210,1.3,7,98,0,37
2015-01-06 13:00:00+01:00,2.1,996,181,1.3,6,99,0,63
2015-01-06 14:00:00+01:00,2.2,996,181,1.2,7,99,2,51
2015-01-06 15:00:00+01:00,2.7,996,170,0.9,7,99,0,7
2015-01-06 16:00:00+01:00,2.9,996,151,0.6,8,98,0,0
2015-01-06 17:00:00+01:00,2.8,995,131,1.0,7,97,0,0
2015-01-06 18:00:00+01:00,2.7,995,120,0.4,6,96,0,0
2015-01-06 19:00:00+01:00,2.8,995,100,0.4,8,96,0,0
2015-01-06 20:00:00+01:00,2.3,994,60,1.1,6,96,0,0
2015-01-06 21:00:00+01:00,2.6,994,50,1.0,7,96,0,0
2015-01-06 22:00:00+01:00,2.8,995,31,0.6,8,96,0,0
2015-01-06 23:00:00+01:00,3.0,995,324,0.1,7,96,0,0
2015-01-07 00:00:00+01:00,1.3,996,309,1.8,7,96,0,0
2015-01-07 01:00:00+01:00,1.6,998,298,3.3,6,97,0,0
2015-01-07 02:00:00+01:00,1.2,1000,309,3.2,8,97,0,0
2015-01-07 03:00:00+01:00,1.5,1002,229,1.8,7,97,0,0
2015-01-07 04:00:00+01:00,1.7,1003,246,3.6,7,97,0,0
2015-01-07 05:00:00+01:00,1.6,1004,268,2.2,6,96,0,0
2015-01-07 06:00:00+01:00,1.2,1005,255,1.8,6,96,0,0
2015-01-07 07:00:00+01:00,0.8,1006,189,1.2,7,97,0,0
2015-01-07 08:00:00+01:00,0.7,1007,188,1.8,8,98,0,3
2015-01-07 09:00:00+01:00,0.5,1008,161,2.1,7,98,4,41
