datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,-1.9,964,36,2.3,8,97,0,0
2015-01-01 01:00:00+01:00,-2.0,964,38,2.1,7,97,0,0
2015-01-01 02:00:00+01:00,-2.2,964,36,1.8,7,96,0,0
2015-01-01 03:00:00+01:00,-2.3,964,28,1.6,6,95,0,0
2015-01-01 04:00:00+01:00,-2.5,963,24,1.3,6,95,0,0
2015-01-01 05:00:00+01:00,-2.7,962,19,1.2,6,96,0,0
2015-01-01 06:00:00+01:00,-2.7,962,29,0.5,7,97,0,0
2015-01-01 07:00:00+01:00,-2.8,961,36,0.5,8,97,0,0
2015-01-01 08:00:00+01:00,-2.9,961,10,0.4,8,96,0,5
2015-01-01 09:00:00+01:00,-2.7,961,47,1.1,7,96,66,48
2015-01-01 10:00:00+01:00,-2.3,960,41,1.5,5,96,121,78
2015-01-01 11:00:00+01:00,-2.3,959,60,1.2,7,95,26,121
2015-01-01 12:00:00+01:00,-2.0,958,109,1.4,8,88,17,122
2015-01-01 13:00:00+01:00,-1.8,958,89,1.7,7,79,9,102
2015-01-01 14:00:00+01:00,-2.0,957,84,2.1,6,72,33,84
2015-01-01 15:00:00+01:00,-2.4,956,104,1.6,6,72,22,42
2015-01-01 16:00:00+01:00,-2.8,955,113,1.6,7,75,0,1
2015-01-01 17:00:00+01:00,-3.0,955,103,1.5,7,79,0,0
2015-01-01 18:00:00+01:00,-3.4,955,98,1.8,7,80,0,0
2015-01-01 19:00:00+01:00,-3.8,955,100,1.2,7,83,0,0
2015-01-01 20:00:00+01:00,-4.2,955,84,1.6,8,86,0,0
2015-01-01 21:00:00+01:00,-4.4,955,85,1.5,5,89,0,0
2015-01-01 22:00:00+01:00,-4.8,955,61,1.7,5,91,0,0
2015-01-01 23:00:00+01:00,-5.0,954,54,2.0,7,93,0,0
2015-01-02 00:00:00+01:00,-4.8,955,76,2.2,7,93,0,0
2015-01-02 01:00:00+01:00,-6.0,954,30,1.5,7,94,0,0
2015-01-02 02:00:00+01:00,-6.5,955,45,2.1,8,96,0,0
2015-01-02 03:00:00+01:00,-6.9,955,30,1.9,8,97,0,0
2015-01-02 04:00:00+01:00,-7.1,955,21,2.4,7,96,0,0
2015-01-02 05:00:00+01:00,-6.6,956,36,2.4,8,95,0,0
2015-01-02 06:00:00+01:00,-6.5,956,43,2.5,8,96,0,0
2015-01-02 07:00:00+01:00,-6.6,956,48,2.1,7,95,0,0
2015-01-02 08:00:00+01:00,-7.0,956,23,2.6,6,94,0,8
2015-01-02 09:00:00+01:00,-6.5,957,33,2.5,7,95,13,67
2015-01-02 10:00:00+01:00,-5.6,958,52,2.6,5,97,33,124
2015-01-02 11:00:00+01:00,-4.6,959,41,2.7,4,95,44,159
2015-01-02 12:00:00+01:00,-4.2,959,48,2.7,6,92,6,122
2015-01-02 13:00:00+01:00,-4.6,959,31,3.0,7,90,0,80
2015-01-02 14:00:00+01:00,-4.4,959,41,3.4,8,86,0,31
2015-01-02 15:00:00+01:00,-4.5,960,42,2.8,8,85,0,5
2015-01-02 16:00:00+01:00,-5.0,960,32,1.9,7,90,0,0
2015-01-02 17:00:00+01:00,-5.2,961,43,1.8,6,93,0,0
2015-01-02 18:00:00+01:00,-5.2,961,24,2.0,7,93,0,0
2015-01-02 19:00:00+01:00,-4.9,962,33,2.1,7,93,0,0
2015-01-02 20:00:00+01:00,-4.6,962,25,2.2,8,93,0,0
2015-01-02 21:00:00+01:00,-4.8,963,26,1.9,8,94,0,0
2015-01-02 22:00:00+01:00,-4.9,963,34,1.4,8,94,0,0
2015-01-02 23:00:00+01:00,-5.0,963,43,0.9,8,93,0,0
2015-01-03 00:00:00+01:00,-5.0,963,43,1.3,7,93,0,0
2015-01-03 01:00:00+01:00,-5.6,963,12,0.8,8,95,0,0
2015-01-03 02:00:00+01:00,-5.7,963,353,0.2,7,94,0,0
2015-01-03 03:00:00+01:00,-5.5,963,53,1.5,5,94,0,0
2015-01-03 04:00:00+01:00,-5.4,963,32,1.9,5,92,0,0
2015-01-03 05:00:00+01:00,-5.6,964,33,1.5,4,90,0,0
2015-01-03 06:00:00+01:00,-5.7,964,15,1.2,8,93,0,0
2015-01-03 07:00:00+01:00,-5.9,964,10,1.1,8,93,0,0
2015-01-03 08:00:00+01:00,-6.1,964,11,1.6,8,94,0,5
2015-01-03 09:00:00+01:00,-6.4,965,11,0.7,5,94,51,67
2015-01-03 10:00:00+01:00,-6.5,965,20,0.9,5,93,49,112
2015-01-03 11:00:00+01:00,-6.4,965,353,1.1,6,93,26,134
2015-01-03 12:00:00+01:00,-5.9,965,22,0.8,5,89,9,120
2015-01-03 13:00:00+01:00,-5.7,964,20,0.7,5,85,23,125
2015-01-03 14:00:00+01:00,-5.8,964,52,1.5,6,82,12,84
2015-01-03 15:00:00+01:00,-5.9,963,47,0.8,6,78,0,10
2015-01-03 16:00:00+01:00,-7.4,964,10,1.0,7,84,0,0
2015-01-03 17:00:00+01:00,-7.5,964,359,0.7,8,92,0,0
2015-01-03 18:00:00+01:00,-7.5,964,77,0.5,7,91,0,0
2015-01-03 19:00:00+01:00,-7.3,964,3,0.2,7,89,0,0
2015-01-03 20:00:00+01:00,-7.7,963,1,0.3,7,90,0,0
2015-01-03 21:00:00+01:00,-7.6,963,358,0.4,6,92,0,0
2015-01-03 22:00:00+01:00,-8.7,963,358,0.3,6,95,0,0
2015-01-03 23:00:00+01:00,-9.0,963,147,1.1,6,97,0,0
2015-01-04 00:00:00+01:00,-8.9,962,100,0.7,7,96,0,0
2015-01-04 01:00:00+01:00,-9.0,962,146,0.6,7,95,0,0
2015-01-04 02:00:00+01:00,-7.7,961,188,0.9,8,95,0,0
2015-01-04 03:00:00+01:00,-7.6,961,205,0.7,8,93,0,0
2015-01-04 04:00:00+01:00,-7.5,960,201,1.1,8,91,0,0
2015-01-04 05:00:00+01:00,-7.1,959,212,1.5,8,88,0,0
2015-01-04 06:00:00+01:00,-6.8,959,191,1.5,8,85,0,0
2015-01-04 07:00:00+01:00,-6.9,958,211,1.9,8,86,0,0
2015-01-04 08:00:00+01:00,-6.6,958,213,1.7,8,87,0,6
2015-01-04 09:00:00+01:00,-7.2,958,217,2.6,8,89,0,32
2015-01-04 10:00:00+01:00,-6.6,957,220,2.8,7,92,3,84
2015-01-04 11:00:00+01:00,-6.7,957,222,3.9,8,92,0,88
2015-01-04 12:00:00+01:00,-6.0,958,235,3.1,5,93,27,158
2015-01-04 13:00:00+01:00,-6.1,957,251,4.1,8,92,0,86
2015-01-04 14:00:00+01:00,-6.1,956,242,4.4,8,92,0,25
2015-01-04 15:00:00+01:00,-6.1,956,227,3.8,8,93,0,9
2015-01-04 16:00:00+01:00,-6.0,956,244,3.8,7,93,0,0
2015-01-04 17:00:00+01:00,-5.8,956,245,4.2,7,92,0,0
2015-01-04 18:00:00+01:00,-5.8,956,218,4.2,8,92,0,0
2015-01-04 19:00:00+01:00,-5.4,956,244,4.2,8,94,0,0
2015-01-04 20:00:00+01:00,-5.2,956,237,4.1,8,95,0,0
2015-01-04 21:00:00+01:00,-4.6,956,245,4.4,8,95,0,0
2015-01-04 22:00:00+01:00,-4.2,955,252,4.6,8,95,0,0
2015-01-04 23:00:00+01:00,-3.6,955,265,4.3,8,94,0,0
2015-01-05 00:00:00+01:00,-3.1,955,253,6.8,8,94,0,0
2015-01-05 01:00:00+01:00,-2.8,955,255,6.8,8,94,0,0
