datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,6.9,990,181,3.7,7,86,0,0
2015-01-01 01:00:00+01:00,5.6,990,178,3.0,7,89,0,0
2015-01-01 02:00:00+01:00,4.5,989,177,2.5,7,90,0,0
2015-01-01 03:00:00+01:00,4.3,990,179,2.5,8,90,0,0
2015-01-01 04:00:00+01:00,4.0,990,181,2.7,8,90,0,0
2015-01-01 05:00:00+01:00,3.2,991,186,3.3,7,90,0,0
2015-01-01 06:00:00+01:00,3.3,991,185,3.2,7,92,0,0
2015-01-01 07:00:00+01:00,3.4,992,187,3.4,7,92,0,0
2015-01-01 08:00:00+01:00,3.6,992,173,2.6,7,90,0,0
2015-01-01 09:00:00+01:00,4.1,993,173,2.9,7,89,1,52
2015-01-01 10:00:00+01:00,4.7,993,155,3.0,7,89,3,83
2015-01-01 11:00:00+01:00,5.1,993,180,3.4,7,88,0,80
2015-01-01 12:00:00+01:00,6.0,993,194,3.3,6,86,4,115
2015-01-01 13:00:00+01:00,6.5,993,182,3.0,5,82,60,139
2015-01-01 14:00:00+01:00,6.7,992,156,3.2,3,79,95,96
2015-01-01 15:00:00+01:00,5.9,992,133,2.7,5,79,24,53
2015-01-01 16:00:00+01:00,6.1,993,152,3.7,6,79,0,3
2015-01-01 17:00:00+01:00,5.5,994,94,3.2,7,80,0,0
2015-01-01 18:00:00+01:00,5.1,994,129,2.4,7,83,0,0
2015-01-01 19:00:00+01:00,5.2,995,181,2.2,7,83,0,0
2015-01-01 20:00:00+01:00,3.6,995,125,1.2,5,84,0,0
2015-01-01 21:00:00+01:00,4.5,996,191,0.5,6,85,0,0
2015-01-01 22:00:00+01:00,4.5,997,194,0.5,6,84,0,0
2015-01-01 23:00:00+01:00,4.3,997,191,0.7,3,85,0,0
2015-01-02 00:00:00+01:00,3.7,998,243,0.4,7,87,0,0
2015-01-02 01:00:00+01:00,4.1,998,310,0.4,5,87,0,0
2015-01-02 02:00:00+01:00,3.3,999,25,0.4,6,88,0,0
2015-01-02 03:00:00+01:00,1.6,1000,37,0.4,7,89,0,0
2015-01-02 04:00:00+01:00,2.5,1001,27,1.9,8,88,0,0
2015-01-02 05:00:00+01:00,2.8,1001,25,0.5,8,88,0,0
2015-01-02 06:00:00+01:00,3.1,1002,32,1.7,7,89,0,0
2015-01-02 07:00:00+01:00,3.0,1003,35,2.0,7,89,0,0
2015-01-02 08:00:00+01:00,3.2,1004,40,1.7,7,89,0,0
2015-01-02 09:00:00+01:00,3.5,1005,25,1.6,4,87,55,41
2015-01-02 10:00:00+01:00,4.3,1006,33,1.2,6,83,13,87
2015-01-02 11:00:00+01:00,4.9,1006,14,1.6,7,82,9,107
2015-01-02 12:00:00+01:00,5.3,1007,354,2.1,4,82,76,117
2015-01-02 13:00:00+01:00,6.1,1007,356,1.4,3,79,111,92
2015-01-02 14:00:00+01:00,6.6,1007,4,1.7,2,76,107,52
2015-01-02 15:00:00+01:00,6.3,1008,354,2.3,2,74,40,35
2015-01-02 16:00:00+01:00,4.6,1009,357,1.5,3,77,0,4
2015-01-02 17:00:00+01:00,4.5,1010,358,1.9,2,80,0,0
2015-01-02 18:00:00+01:00,3.4,1010,7,1.1,5,81,0,0
2015-01-02 19:00:00+01:00,3.0,1011,7,1.5,4,82,0,0
2015-01-02 20:00:00+01:00,2.2,1011,350,0.9,4,83,0,0
2015-01-02 21:00:00+01:00,3.4,1012,335,1.1,5,83,0,0
2015-01-02 22:00:00+01:00,3.3,1012,347,0.0,6,82,0,0
2015-01-02 23:00:00+01:00,2.8,1013,329,0.4,3,82,0,0
2015-01-03 00:00:00+01:00,3.1,1013,338,0.7,4,84,0,0
2015-01-03 01:00:00+01:00,3.1,1013,316,1.0,5,83,0,0
2015-01-03 02:00:00+01:00,3.1,1013,331,0.1,7,84,0,0
2015-01-03 03:00:00+01:00,3.1,1014,3,0.7,4,84,0,0
2015-01-03 04:00:00+01:00,3.2,1014,9,0.1,5,83,0,0
2015-01-03 05:00:00+01:00,3.3,1014,13,0.0,8,83,0,0
2015-01-03 06:00:00+01:00,3.4,1014,326,0.1,8,85,0,0
2015-01-03 07:00:00+01:00,3.6,1015,337,1.2,8,84,0,0
2015-01-03 08:00:00+01:00,3.9,1015,340,0.0,8,82,0,0
2015-01-03 09:00:00+01:00,4.1,1016,360,0.1,7,82,1,53
2015-01-03 10:00:00+01:00,4.4,1016,2,0.1,7,82,0,66
2015-01-03 11:00:00+01:00,4.4,1017,7,1.9,8,80,0,54
2015-01-03 12:00:00+01:00,4.5,1017,5,1.1,8,80,0,62
2015-01-03 13:00:00+01:00,4.7,1017,353,0.6,7,80,0,83
2015-01-03 14:00:00+01:00,4.8,1016,353,1.1,7,80,2,66
2015-01-03 15:00:00+01:00,4.9,1016,350,0.7,7,79,0,34
2015-01-03 16:00:00+01:00,4.0,1017,45,0.0,6,79,0,0
2015-01-03 17:00:00+01:00,1.8,1017,86,0.0,3,83,0,0
2015-01-03 18:00:00+01:00,1.7,1018,335,0.1,4,87,0,0
2015-01-03 19:00:00+01:00,1.7,1018,23,0.1,4,89,0,0
2015-01-03 20:00:00+01:00,1.6,1018,38,0.1,5,88,0,0
2015-01-03 21:00:00+01:00,0.2,1018,37,0.1,3,87,0,0
2015-01-03 22:00:00+01:00,-0.2,1018,25,1.3,3,90,0,0
2015-01-03 23:00:00+01:00,-0.1,1018,13,0.2,3,91,0,0
2015-01-04 00:00:00+01:00,0.0,1018,36,1.4,3,90,0,0
2015-01-04 01:00:00+01:00,-0.7,1018,29,1.5,3,88,0,0
2015-01-04 02:00:00+01:00,-0.8,1018,38,2.1,3,89,0,0
2015-01-04 03:00:00+01:00,-0.6,1018,33,0.8,4,88,0,0
2015-01-04 04:00:00+01:00,-1.5,1017,53,1.4,3,88,0,0
2015-01-04 05:00:00+01:00,-1.6,1017,36,1.8,1,88,0,0
2015-01-04 06:00:00+01:00,-2.0,1017,28,0.3,1,87,0,0
2015-01-04 07:00:00+01:00,-1.7,1017,68,1.6,1,86,0,0
2015-01-04 08:00:00+01:00,-2.4,1017,53,1.3,2,86,0,0
2015-01-04 09:00:00+01:00,-0.4,1017,37,1.6,2,84,55,58
2015-01-04 10:00:00+01:00,-0.5,1017,23,1.7,3,83,32,104
2015-01-04 11:00:00+01:00,0.0,1017,41,3.1,7,84,0,79
