datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,-1.9,973,338,3.6,7,93,0,0
2015-01-01 01:00:00+01:00,-2.1,973,0,4.1,8,92,0,0
2015-01-01 02:00:00+01:00,-2.4,973,347,4.4,8,93,0,0
2015-01-01 03:00:00+01:00,-2.4,973,351,4.3,7,94,0,0
2015-01-01 04:00:00+01:00,-2.5,973,350,4.3,7,94,0,0
2015-01-01 05:00:00+01:00,-2.7,973,6,4.0,7,94,0,0
2015-01-01 06:00:00+01:00,-2.9,973,3,4.2,8,94,0,0
2015-01-01 07:00:00+01:00,-2.8,973,349,4.5,8,93,0,0
2015-01-01 08:00:00+01:00,-2.6,974,350,4.0,8,90,0,5
2015-01-01 09:00:00+01:00,-2.5,974,353,4.3,8,87,0,33
2015-01-01 10:00:00+01:00,-2.2,974,6,3.8,8,87,0,47
2015-01-01 11:00:00+01:00,-2.1,975,345,4.2,8,86,0,67
2015-01-01 12:00:00+01:00,-2.0,975,352,3.8,8,85,0,59
2015-01-01 13:00:00+01:00,-2.0,975,3,4.6,8,85,0,55
2015-01-01 14:00:00+01:00,-2.3,976,343,4.3,7,87,4,73
2015-01-01 15:00:00+01:00,-2.5,977,340,4.1,8,90,4,37
2015-01-01 16:00:00+01:00,-2.6,977,337,3.8,8,91,0,0
2015-01-01 17:00:00+01:00,-2.6,977,338,3.8,8,91,0,0
2015-01-01 18:00:00+01:00,-2.5,978,348,3.6,7,90,0,0
2015-01-01 19:00:00+01:00,-2.7,978,329,4.2,7,89,0,0
2015-01-01 20:00:00+01:00,-2.8,979,338,4.0,7,89,0,0
2015-01-01 21:00:00+01:00,-2.8,980,327,3.8,7,89,0,0
2015-01-01 22:00:00+01:00,-2.7,981,309,3.6,8,89,0,0
2015-01-01 23:00:00+01:00,-2.5,982,318,3.6,7,90,0,0
2015-01-02 00:00:00+01:00,-2.7,983,315,3.2,7,91,0,0
2015-01-02 01:00:00+01:00,-2.6,983,306,4.0,7,91,0,0
2015-01-02 02:00:00+01:00,-2.8,984,307,4.0,7,90,0,0
2015-01-02 03:00:00+01:00,-2.8,985,306,3.2,7,90,0,0
2015-01-02 04:00:00+01:00,-2.9,986,307,2.6,7,89,0,0
2015-01-02 05:00:00+01:00,-3.1,987,298,3.2,7,88,0,0
2015-01-02 06:00:00+01:00,-3.3,988,324,3.2,8,88,0,0
2015-01-02 07:00:00+01:00,-3.6,989,325,3.8,8,87,0,0
