datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,3.8,924,210,5.3,7,93,0,0
2015-01-01 01:00:00+01:00,2.4,924,207,5.0,7,95,0,0
2015-01-01 02:00:00+01:00,1.1,924,201,4.3,7,98,0,0
2015-01-01 03:00:00+01:00,1.1,924,214,3.8,7,98,0,0
2015-01-01 04:00:00+01:00,1.0,924,214,3.6,8,99,0,0
2015-01-01 05:00:00+01:00,1.1,924,295,2.2,8,98,0,0
2015-01-01 06:00:00+01:00,0.9,924,169,4.5,7,98,0,0
2015-01-01 07:00:00+01:00,0.6,925,277,3.7,8,99,0,0
2015-01-01 08:00:00+01:00,0.8,925,272,3.9,5,99,2,15
2015-01-01 09:00:00+01:00,1.1,926,264,3.5,4,94,50,85
2015-01-01 10:00:00+01:00,1.1,927,214,1.3,4,90,55,139
2015-01-01 11:00:00+01:00,1.6,927,258,3.5,6,90,60,174
2015-01-01 12:00:00+01:00,2.1,927,231,2.5,6,83,127,182
2015-01-01 13:00:00+01:00,2.4,927,277,3.3,5,75,85,171
2015-01-01 14:00:00+01:00,2.1,926,314,3.3,6,78,28,104
2015-01-01 15:00:00+01:00,2.3,927,340,3.2,5,80,4,47
2015-01-01 16:00:00+01:00,1.2,927,184,2.2,3,80,0,0
2015-01-01 17:00:00+01:00,0.6,927,189,2.3,3,85,0,0
2015-01-01 18:00:00+01:00,0.0,928,211,2.8,5,89,0,0
2015-01-01 19:00:00+01:00,0.0,928,203,2.6,6,93,0,0
2015-01-01 20:00:00+01:00,-0.1,929,147,2.1,6,95,0,0
2015-01-01 21:00:00+01:00,-0.1,929,174,2.1,7,96,0,0
2015-01-01 22:00:00+01:00,0.5,930,168,2.1,7,95,0,0
2015-01-01 23:00:00+01:00,0.4,930,151,1.5,7,91,0,0
2015-01-02 00:00:00+01:00,0.0,930,150,1.8,8,90,0,0
2015-01-02 01:00:00+01:00,-0.1,930,123,2.2,8,94,0,0
2015-01-02 02:00:00+01:00,-0.6,930,98,2.3,7,95,0,0
2015-01-02 03:00:00+01:00,-0.6,931,116,1.8,7,96,0,0
2015-01-02 04:00:00+01:00,-0.5,932,137,2.0,7,95,0,0
2015-01-02 05:00:00+01:00,-0.8,932,95,2.0,7,95,0,0
2015-01-02 06:00:00+01:00,-1.4,933,47,2.2,7,95,0,0
2015-01-02 07:00:00+01:00,-0.5,933,59,1.2,8,94,0,0
2015-01-02 08:00:00+01:00,-0.4,934,49,3.1,7,91,0,7
2015-01-02 09:00:00+01:00,-0.1,935,50,1.7,4,86,18,85
2015-01-02 10:00:00+01:00,0.3,936,40,2.8,8,82,1,82
2015-01-02 11:00:00+01:00,0.5,936,19,3.3,7,78,1,109
2015-01-02 12:00:00+01:00,0.2,937,39,3.7,7,83,2,120
2015-01-02 13:00:00+01:00,0.2,937,9,2.8,7,88,0,90
2015-01-02 14:00:00+01:00,0.0,937,40,3.0,7,88,2,77
2015-01-02 15:00:00+01:00,-0.3,938,351,2.9,8,88,1,39
2015-01-02 16:00:00+01:00,-0.5,939,340,3.1,8,89,0,1
2015-01-02 17:00:00+01:00,-0.6,939,351,4.0,8,91,0,0
2015-01-02 18:00:00+01:00,-0.6,939,351,3.9,7,92,0,0
2015-01-02 19:00:00+01:00,-0.7,940,349,4.0,8,92,0,0
2015-01-02 20:00:00+01:00,-0.8,940,350,3.6,8,90,0,0
2015-01-02 21:00:00+01:00,-1.3,941,329,3.1,8,90,0,0
2015-01-02 22:00:00+01:00,-0.9,941,338,3.4,8,89,0,0
2015-01-02 23:00:00+01:00,-1.1,942,300,2.9,8,89,0,0
2015-01-03 00:00:00+01:00,-1.4,942,291,2.4,8,93,0,0
2015-01-03 01:00:00+01:00,-1.3,942,292,2.7,6,96,0,0
2015-01-03 02:00:00+01:00,-1.3,943,289,2.9,8,98,0,0
2015-01-03 03:00:00+01:00,-1.3,943,282,2.8,8,98,0,0
2015-01-03 04:00:00+01:00,-1.3,943,282,3.1,8,98,0,0
2015-01-03 05:00:00+01:00,-1.2,944,302,3.1,7,98,0,0
2015-01-03 06:00:00+01:00,-1.1,944,299,2.8,8,99,0,0
2015-01-03 07:00:00+01:00,-1.2,944,308,2.3,8,99,0,0
2015-01-03 08:00:00+01:00,-1.3,945,296,2.1,8,98,0,3
2015-01-03 09:00:00+01:00,-1.1,945,310,1.8,7,98,2,63
2015-01-03 10:00:00+01:00,-0.8,946,291,1.7,7,98,1,84
2015-01-03 11:00:00+01:00,-0.7,946,311,2.0,6,98,0,87
2015-01-03 12:00:00+01:00,-0.6,946,309,1.5,7,98,0,80
2015-01-03 13:00:00+01:00,-0.6,946,330,1.7,7,98,0,61
2015-01-03 14:00:00+01:00,-0.5,946,20,0.5,7,98,0,57
2015-01-03 15:00:00+01:00,-0.7,946,321,1.3,8,98,0,31
2015-01-03 16:00:00+01:00,-0.8,947,1,0.9,5,98,0,0
2015-01-03 17:00:00+01:00,-1.1,947,312,0.5,8,98,0,0
2015-01-03 18:00:00+01:00,-1.0,947,308,1.1,8,98,0,0
2015-01-03 19:00:00+01:00,-1.2,948,288,0.7,6,98,0,0
2015-01-03 20:00:00+01:00,-1.3,948,350,1.0,7,98,0,0
2015-01-03 21:00:00+01:00,-1.3,948,91,1.4,6,98,0,0
2015-01-03 22:00:00+01:00,-1.4,948,102,1.4,8,98,0,0
2015-01-03 23:00:00+01:00,-1.6,947,90,1.3,8,98,0,0
2015-01-04 00:00:00+01:00,-1.8,947,50,1.4,8,98,0,0
2015-01-04 01:00:00+01:00,-1.7,947,79,2.2,8,98,0,0
2015-01-04 02:00:00+01:00,-1.8,946,90,2.2,8,98,0,0
2015-01-04 03:00:00+01:00,-1.8,946,91,2.7,8,98,0,0
2015-01-04 04:00:00+01:00,-2.2,946,81,2.5,8,98,0,0
2015-01-04 05:00:00+01:00,-2.5,946,81,2.6,8,98,0,0
2015-01-04 06:00:00+01:00,-2.6,946,82,3.0,8,97,0,0
2015-01-04 07:00:00+01:00,-2.5,945,83,3.0,8,96,0,0
2015-01-04 08:00:00+01:00,-2.6,945,93,3.4,8,92,0,8
2015-01-04 09:00:00+01:00,-2.3,945,82,4.4,7,89,20,53
2015-01-04 10:00:00+01:00,-2.1,945,81,5.1,7,91,0,71
2015-01-04 11:00:00+01:00,-1.8,945,80,5.2,8,94,0,57
2015-01-04 12:00:00+01:00,-1.9,945,91,4.3,7,92,0,50
2015-01-04 13:00:00+01:00,-1.8,945,81,6.1,7,88,0,63
2015-01-04 14:00:00+01:00,-2.0,944,81,5.9,6,86,14,65
2015-01-04 15:00:00+01:00,-1.8,944,82,6.2,7,85,0,27
2015-01-04 16:00:00+01:00,-1.9,944,67,5.1,7,85,0,1
2015-01-04 17:00:00+01:00,-2.5,943,37,6.8,7,88,0,0
2015-01-04 18:00:00+01:00,-2.6,943,67,6.2,8,91,0,0
2015-01-04 19:00:00+01:00,-2.8,942,77,6.8,8,92,0,0
2015-01-04 20:00:00+01:00,-2.9,942,74,7.4,8,92,0,0
2015-01-04 21:00:00+01:00,-3.1,941,79,5.7,8,92,0,0
2015-01-04 22:00:00+01:00,-3.0,941,85,7.5,8,93,0,0
2015-01-04 23:00:00+01:00,-3.0,941,105,5.5,8,92,0,0
2015-01-05 00:00:00+01:00,-3.1,941,90,7.6,8,92,0,0
2015-01-05 01:00:00+01:00,-2.9,940,106,5.7,8,91,0,0
2015-01-05 02:00:00+01:00,-2.9,939,111,5.3,8,90,0,0
2015-01-05 03:00:00+01:00,-2.9,939,136,8.1,8,90,0,0
2015-01-05 04:00:00+01:00,-2.8,938,59,4.5,8,91,0,0
2015-01-05 05:00:00+01:00,-2.8,938,85,4.1,8,90,0,0
2015-01-05 06:00:00+01:00,-2.7,937,98,6.7,8,90,0,0
2015-01-05 07:00:00+01:00,-2.7,937,93,4.0,8,88,0,0
2015-01-05 08:00:00+01:00,-2.7,937,94,5.8,8,88,0,3
