datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,-1.3,963,189,1.2,4,86,0,0
2045-01-01 01:00:00+01:00,-2.8,963,196,0.8,5,89,0,0
2045-01-01 02:00:00+01:00,-3.9,963,200,0.5,7,93,0,0
2045-01-01 03:00:00+01:00,-3.6,962,198,0.2,7,92,0,0
2045-01-01 04:00:00+01:00,-3.2,962,198,0.2,8,92,0,0
2045-01-01 05:00:00+01:00,-2.7,961,193,0.1,8,92,0,0
2045-01-01 06:00:00+01:00,-2.7,960,199,0.5,8,92,0,0
2045-01-01 07:00:00+01:00,-2.8,960,220,0.2,8,92,0,0
2045-01-01 08:00:00+01:00,-2.1,960,240,1.4,8,91,0,10
2045-01-01 09:00:00+01:00,-2.0,960,235,1.6,8,91,1,44
2045-01-01 10:00:00+01:00,-2.0,960,237,1.3,8,93,0,46
2045-01-01 11:00:00+01:00,-1.3,959,232,2.6,7,92,0,56
2045-01-01 12:00:00+01:00,-1.1,960,244,3.1,7,92,0,63
2045-01-01 13:00:00+01:00,-0.8,959,256,3.4,7,93,0,48
2045-01-01 14:00:00+01:00,-0.8,958,258,2.8,7,94,0,34
2045-01-01 15:00:00+01:00,-0.5,958,245,2.1,8,95,0,10
2045-01-01 16:00:00+01:00,-0.5,958,259,2.4,8,95,0,0
2045-01-01 17:00:00+01:00,-0.2,959,267,2.9,8,94,0,0
2045-01-01 18:00:00+01:00,0.0,959,276,3.0,8,94,0,0
2045-01-01 19:00:00+01:00,0.0,959,279,2.1,8,93,0,0
2045-01-01 20:00:00+01:00,0.0,959,273,2.3,6,91,0,0
2045-01-01 21:00:00+01:00,-0.1,959,292,2.5,6,88,0,0
2045-01-01 22:00:00+01:00,-0.5,959,305,3.2,7,87,0,0
2045-01-01 23:00:00+01:00,-0.6,959,281,2.6,8,83,0,0
2045-01-02 00:00:00+01:00,-1.2,959,267,1.7,7,81,0,0
2045-01-02 01:00:00+01:00,-1.2,959,279,2.0,8,82,0,0
2045-01-02 02:00:00+01:00,-1.6,959,289,2.0,8,84,0,0
2045-01-02 03:00:00+01:00,-3.1,959,276,1.4,5,88,0,0
2045-01-02 04:00:00+01:00,-2.4,959,288,1.5,6,91,0,0
2045-01-02 05:00:00+01:00,-3.2,959,269,1.4,8,89,0,0
2045-01-02 06:00:00+01:00,-2.0,959,270,1.5,8,86,0,0
2045-01-02 07:00:00+01:00,-1.7,959,270,2.0,8,86,0,0
2045-01-02 08:00:00+01:00,-2.1,959,273,2.6,8,89,2,15
2045-01-02 09:00:00+01:00,-1.6,959,283,1.8,8,90,4,56
2045-01-02 10:00:00+01:00,-1.5,960,272,2.1,7,88,0,55
2045-01-02 11:00:00+01:00,-1.4,960,263,2.6,7,88,0,60
2045-01-02 12:00:00+01:00,-1.5,960,262,2.6,7,89,0,59
2045-01-02 13:00:00+01:00,-1.2,960,274,3.0,7,87,0,47
2045-01-02 14:00:00+01:00,-1.3,961,285,2.0,7,84,0,31
2045-01-02 15:00:00+01:00,-1.4,960,274,2.1,8,83,0,10
2045-01-02 16:00:00+01:00,-1.5,961,270,1.9,7,83,0,0
2045-01-02 17:00:00+01:00,-1.8,961,263,2.1,7,86,0,0
2045-01-02 18:00:00+01:00,-1.7,961,279,1.3,7,89,0,0
2045-01-02 19:00:00+01:00,-2.2,961,271,2.8,7,89,0,0
2045-01-02 20:00:00+01:00,-2.0,961,272,2.3,7,90,0,0
2045-01-02 21:00:00+01:00,-2.2,962,263,2.0,7,89,0,0
2045-01-02 22:00:00+01:00,-2.0,962,274,2.1,8,88,0,0
2045-01-02 23:00:00+01:00,-1.9,962,266,2.4,8,89,0,0
2045-01-03 00:00:00+01:00,-2.2,962,272,1.6,8,90,0,0
2045-01-03 01:00:00+01:00,-2.4,962,284,1.5,8,90,0,0
2045-01-03 02:00:00+01:00,-2.4,962,278,1.1,7,90,0,0
2045-01-03 03:00:00+01:00,-2.5,962,265,0.8,8,92,0,0
2045-01-03 04:00:00+01:00,-2.5,962,269,1.1,7,91,0,0
2045-01-03 05:00:00+01:00,-2.7,962,275,1.3,6,91,0,0
2045-01-03 06:00:00+01:00,-4.1,962,252,0.5,6,93,0,0
2045-01-03 07:00:00+01:00,-3.1,962,253,1.5,6,94,0,0
2045-01-03 08:00:00+01:00,-2.6,963,264,1.8,6,94,3,11
2045-01-03 09:00:00+01:00,-2.5,963,255,1.5,6,91,7,46
2045-01-03 10:00:00+01:00,-2.1,963,263,1.7,7,89,5,70
2045-01-03 11:00:00+01:00,-2.1,963,246,1.9,6,86,13,101
2045-01-03 12:00:00+01:00,-1.7,963,248,2.5,7,84,0,62
2045-01-03 13:00:00+01:00,-1.6,963,255,1.7,6,84,0,73
2045-01-03 14:00:00+01:00,-2.0,963,246,2.1,6,85,3,64
2045-01-03 15:00:00+01:00,-2.3,963,255,1.6,8,89,0,14
2045-01-03 16:00:00+01:00,-2.5,963,271,1.2,7,90,0,0
2045-01-03 17:00:00+01:00,-3.4,963,272,1.4,7,89,0,0
2045-01-03 18:00:00+01:00,-5.1,963,250,0.4,6,91,0,0
2045-01-03 19:00:00+01:00,-4.8,963,278,0.8,6,92,0,0
2045-01-03 20:00:00+01:00,-4.8,964,230,0.1,6,93,0,0
2045-01-03 21:00:00+01:00,-4.0,964,238,0.7,7,93,0,0
2045-01-03 22:00:00+01:00,-4.0,963,240,0.1,7,92,0,0
2045-01-03 23:00:00+01:00,-4.6,963,239,0.3,7,92,0,0
2045-01-04 00:00:00+01:00,-3.8,963,191,0.1,8,91,0,0
2045-01-04 01:00:00+01:00,-5.0,963,219,0.3,8,90,0,0
2045-01-04 02:00:00+01:00,-5.0,963,222,0.6,8,91,0,0
2045-01-04 03:00:00+01:00,-5.6,962,224,1.2,8,92,0,0
2045-01-04 04:00:00+01:00,-5.2,961,221,1.3,7,92,0,0
2045-01-04 05:00:00+01:00,-4.7,962,210,1.0,8,92,0,0
2045-01-04 06:00:00+01:00,-4.7,962,216,1.0,8,92,0,0
2045-01-04 07:00:00+01:00,-4.9,962,195,1.5,8,92,0,0
2045-01-04 08:00:00+01:00,-4.6,962,195,1.4,8,92,7,17
2045-01-04 09:00:00+01:00,-4.6,962,206,1.8,8,92,65,73
2045-01-04 10:00:00+01:00,-4.6,962,180,2.2,7,90,18,107
2045-01-04 11:00:00+01:00,-4.6,962,178,2.9,7,90,7,114
2045-01-04 12:00:00+01:00,-4.1,962,200,1.6,8,88,0,81
2045-01-04 13:00:00+01:00,-4.0,961,211,1.8,8,85,0,53
2045-01-04 14:00:00+01:00,-4.3,961,234,1.6,8,85,0,44
2045-01-04 15:00:00+01:00,-4.3,960,215,1.5,8,85,0,17
2045-01-04 16:00:00+01:00,-4.5,960,167,1.3,8,86,0,0
2045-01-04 17:00:00+01:00,-4.8,960,148,1.1,8,88,0,0
2045-01-04 18:00:00+01:00,-4.9,960,177,1.3,8,87,0,0
2045-01-04 19:00:00+01:00,-5.1,960,215,1.0,8,84,0,0
2045-01-04 20:00:00+01:00,-5.2,960,193,0.9,8,82,0,0
2045-01-04 21:00:00+01:00,-5.3,960,183,1.3,8,81,0,0
2045-01-04 22:00:00+01:00,-5.4,960,195,1.5,8,82,0,0
2045-01-04 23:00:00+01:00,-5.6,960,183,1.1,8,82,0,0
2045-01-05 00:00:00+01:00,-5.9,959,195,1.2,8,82,0,0
2045-01-05 01:00:00+01:00,-6.1,959,186,1.1,7,81,0,0
2045-01-05 02:00:00+01:00,-5.9,959,177,1.3,7,80,0,0
2045-01-05 03:00:00+01:00,-6.0,959,168,1.1,7,81,0,0
2045-01-05 04:00:00+01:00,-6.1,958,185,1.1,7,83,0,0
2045-01-05 05:00:00+01:00,-6.2,958,162,1.5,7,84,0,0
2045-01-05 06:00:00+01:00,-6.2,958,184,1.8,8,83,0,0
2045-01-05 07:00:00+01:00,-6.3,958,216,2.4,8,80,0,0
2045-01-05 08:00:00+01:00,-6.4,957,186,1.5,8,81,1,14
2045-01-05 09:00:00+01:00,-6.3,957,197,1.8,8,83,7,61
2045-01-05 10:00:00+01:00,-6.5,957,189,2.9,7,83,2,80
2045-01-05 11:00:00+01:00,-6.7,957,199,2.6,7,84,0,79
2045-01-05 12:00:00+01:00,-6.5,957,189,2.8,8,85,0,84
2045-01-05 13:00:00+01:00,-6.5,957,209,2.6,8,84,0,80
2045-01-05 14:00:00+01:00,-6.4,956,189,2.6,7,84,0,68
2045-01-05 15:00:00+01:00,-6.7,956,179,2.5,7,82,0,17
2045-01-05 16:00:00+01:00,-7.5,955,171,2.1,6,84,0,0
2045-01-05 17:00:00+01:00,-8.2,955,174,1.4,5,88,0,0
2045-01-05 18:00:00+01:00,-7.9,955,164,1.8,5,88,0,0
2045-01-05 19:00:00+01:00,-8.0,954,150,2.2,5,88,0,0
2045-01-05 20:00:00+01:00,-7.1,954,147,2.5,4,88,0,0
2045-01-05 21:00:00+01:00,-7.3,954,157,1.1,2,86,0,0
2045-01-05 22:00:00+01:00,-7.0,953,153,1.8,1,84,0,0
2045-01-05 23:00:00+01:00,-6.5,953,155,2.7,4,82,0,0
2045-01-06 00:00:00+01:00,-6.4,953,154,2.7,7,82,0,0
2045-01-06 01:00:00+01:00,-5.4,951,149,2.5,7,80,0,0
2045-01-06 02:00:00+01:00,-4.7,950,159,3.9,7,78,0,0
2045-01-06 03:00:00+01:00,-4.4,950,148,4.6,8,77,0,0
2045-01-06 04:00:00+01:00,-4.9,949,157,3.7,8,79,0,0
2045-01-06 05:00:00+01:00,-4.5,948,154,3.5,8,81,0,0
2045-01-06 06:00:00+01:00,-3.4,948,162,2.9,8,80,0,0
2045-01-06 07:00:00+01:00,-3.5,947,149,3.9,8,83,0,0
2045-01-06 08:00:00+01:00,-2.9,947,156,3.3,8,92,1,11
2045-01-06 09:00:00+01:00,-2.2,947,161,4.9,8,95,0,38
2045-01-06 10:00:00+01:00,1.1,947,192,6.1,8,96,4,69
2045-01-06 11:00:00+01:00,1.5,947,195,6.5,7,96,0,66
2045-01-06 12:00:00+01:00,1.7,947,193,5.2,8,93,0,52
2045-01-06 13:00:00+01:00,2.2,947,190,4.9,8,94,0,38
2045-01-06 14:00:00+01:00,2.9,947,188,3.3,8,95,0,33
2045-01-06 15:00:00+01:00,1.5,946,165,1.4,7,94,0,17
2045-01-06 16:00:00+01:00,1.0,946,158,2.1,8,96,0,0
2045-01-06 17:00:00+01:00,1.1,946,164,3.1,8,96,0,0
2045-01-06 18:00:00+01:00,2.0,946,173,3.7,8,97,0,0
2045-01-06 19:00:00+01:00,3.4,945,180,4.7,8,96,0,0
2045-01-06 20:00:00+01:00,3.9,946,195,4.5,8,94,0,0
2045-01-06 21:00:00+01:00,4.0,947,196,3.0,8,94,0,0
2045-01-06 22:00:00+01:00,4.5,947,195,3.7,8,94,0,0
2045-01-06 23:00:00+01:00,4.8,947,194,3.3,8,94,0,0
2045-01-07 00:00:00+01:00,5.2,948,198,3.8,8,93,0,0
2045-01-07 01:00:00+01:00,5.2,948,201,4.9,8,93,0,0
2045-01-07 02:00:00+01:00,5.6,948,210,3.5,8,93,0,0
2045-01-07 03:00:00+01:00,5.8,949,218,4.0,8,92,0,0
2045-01-07 04:00:00+01:00,5.6,950,219,4.2,7,92,0,0
2045-01-07 05:00:00+01:00,5.6,950,219,4.7,8,93,0,0
2045-01-07 06:00:00+01:00,5.7,951,223,3.7,8,94,0,0
2045-01-07 07:00:00+01:00,5.3,952,222,2.8,8,94,0,0
2045-01-07 08:00:00+01:00,5.5,953,221,1.8,8,95,0,9
2045-01-07 09:00:00+01:00,5.4,953,162,0.5,8,96,4,42
2045-01-07 10:00:00+01:00,5.6,954,189,1.3,7,97,0,62
2045-01-07 11:00:00+01:00,5.5,954,179,2.4,8,96,0,69
2045-01-07 12:00:00+01:00,5.6,954,173,2.4,7,94,0,53
2045-01-07 13:00:00+01:00,4.8,954,136,1.0,8,95,0,56
2045-01-07 14:00:00+01:00,5.4,953,160,2.8,7,95,0,43
2045-01-07 15:00:00+01:00,4.2,953,151,2.0,8,97,0,14
2045-01-07 16:00:00+01:00,3.8,953,150,1.6,8,98,0,0
2045-01-07 17:00:00+01:00,3.6,954,154,1.9,8,99,0,0
2045-01-07 18:00:00+01:00,3.8,953,157,1.7,8,98,0,0
2045-01-07 19:00:00+01:00,6.5,953,186,3.0,8,97,0,0
2045-01-07 20:00:00+01:00,6.0,953,162,2.4,8,97,0,0
2045-01-07 21:00:00+01:00,5.9,953,173,3.5,8,96,0,0
2045-01-07 22:00:00+01:00,6.4,954,182,3.1,7,95,0,0
2045-01-07 23:00:00+01:00,6.0,954,178,2.5,8,94,0,0
2045-01-08 00:00:00+01:00,5.9,954,182,2.1,8,93,0,0
2045-01-08 01:00:00+01:00,6.3,954,189,1.5,8,93,0,0
2045-01-08 02:00:00+01:00,5.9,954,179,1.9,8,95,0,0
2045-01-08 03:00:00+01:00,6.0,954,170,1.3,8,97,0,0
2045-01-08 04:00:00+01:00,6.8,954,194,2.8,8,95,0,0
2045-01-08 05:00:00+01:00,6.7,954,188,1.8,8,95,0,0
2045-01-08 06:00:00+01:00,6.1,953,184,1.0,8,94,0,0
2045-01-08 07:00:00+01:00,6.8,953,185,2.2,8,91,0,0
2045-01-08 08:00:00+01:00,6.6,954,181,3.3,8,93,0,8
2045-01-08 09:00:00+01:00,6.7,954,208,2.8,8,93,1,42
2045-01-08 10:00:00+01:00,6.9,955,200,2.8,7,90,0,57
2045-01-08 11:00:00+01:00,6.9,955,200,2.5,7,90,12,103
2045-01-08 12:00:00+01:00,7.3,955,198,2.5,4,88,111,90
2045-01-08 13:00:00+01:00,7.5,954,197,2.7,4,85,62,97
2045-01-08 14:00:00+01:00,7.1,954,178,2.7,4,84,23,76
2045-01-08 15:00:00+01:00,6.8,953,180,3.4,2,86,28,31
2045-01-08 16:00:00+01:00,6.5,954,179,2.4,1,87,0,0
2045-01-08 17:00:00+01:00,6.8,954,177,3.8,2,86,0,0
2045-01-08 18:00:00+01:00,6.7,954,181,4.0,4,86,0,0
2045-01-08 19:00:00+01:00,6.6,954,183,4.0,4,86,0,0
2045-01-08 20:00:00+01:00,6.8,954,192,3.3,2,85,0,0
2045-01-08 21:00:00+01:00,5.9,954,193,2.7,5,85,0,0
2045-01-08 22:00:00+01:00,6.0,954,183,3.9,6,86,0,0
2045-01-08 23:00:00+01:00,3.7,953,165,3.5,6,89,0,0
2045-01-09 00:00:00+01:00,4.1,953,165,3.1,6,92,0,0
2045-01-09 01:00:00+01:00,3.7,953,147,1.5,7,92,0,0
2045-01-09 02:00:00+01:00,3.7,954,151,2.2,7,93,0,0
2045-01-09 03:00:00+01:00,4.0,954,152,2.9,7,92,0,0
2045-01-09 04:00:00+01:00,4.1,953,154,3.0,7,91,0,0
2045-01-09 05:00:00+01:00,3.9,952,152,2.8,7,89,0,0
2045-01-09 06:00:00+01:00,4.2,952,156,2.6,7,86,0,0
2045-01-09 07:00:00+01:00,5.2,952,171,3.0,7,81,0,0
2045-01-09 08:00:00+01:00,4.9,952,161,2.8,7,79,5,11
2045-01-09 09:00:00+01:00,5.0,952,177,1.9,6,79,36,42
2045-01-09 10:00:00+01:00,7.1,953,147,1.9,6,75,70,74
