datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,-3.9,951,45,1.3,4,84,0,0
2045-01-01 01:00:00+01:00,-4.7,951,85,1.0,3,86,0,0
2045-01-01 02:00:00+01:00,-5.7,951,147,0.7,2,88,0,0
2045-01-01 03:00:00+01:00,-6.5,951,226,0.6,2,90,0,0
2045-01-01 04:00:00+01:00,-7.1,950,294,0.7,3,91,0,0
2045-01-01 05:00:00+01:00,-7.6,948,350,1.0,4,92,0,0
2045-01-01 06:00:00+01:00,-7.8,948,350,1.2,4,92,0,0
2045-01-01 07:00:00+01:00,-8.2,947,149,1.3,4,92,0,0
2045-01-01 08:00:00+01:00,-7.9,947,142,1.7,5,92,0,0
2045-01-01 09:00:00+01:00,-6.5,948,138,1.2,7,92,0,24
2045-01-01 10:00:00+01:00,-6.2,947,158,0.9,7,93,34,65
2045-01-01 11:00:00+01:00,-5.4,946,80,1.7,6,92,69,77
2045-01-01 12:00:00+01:00,-4.7,945,100,2.5,6,91,90,75
2045-01-01 13:00:00+01:00,-4.4,945,100,2.6,6,88,28,83
2045-01-01 14:00:00+01:00,-4.6,944,100,3.1,7,85,4,55
2045-01-01 15:00:00+01:00,-5.0,943,80,3.0,7,84,1,22
2045-01-01 16:00:00+01:00,-5.7,943,80,3.3,8,87,0,0
2045-01-01 17:00:00+01:00,-6.1,942,90,3.6,8,89,0,0
2045-01-01 18:00:00+01:00,-6.4,942,70,4.0,8,90,0,0
2045-01-01 19:00:00+01:00,-6.7,942,80,3.4,8,90,0,0
2045-01-01 20:00:00+01:00,-7.0,942,70,3.1,8,90,0,0
2045-01-01 21:00:00+01:00,-7.4,942,70,3.4,8,89,0,0
2045-01-01 22:00:00+01:00,-7.9,942,80,3.1,7,89,0,0
2045-01-01 23:00:00+01:00,-7.9,942,80,3.8,8,90,0,0
2045-01-02 00:00:00+01:00,-8.2,942,70,3.1,7,90,0,0
2045-01-02 01:00:00+01:00,-8.1,942,60,3.3,7,90,0,0
2045-01-02 02:00:00+01:00,-7.3,942,70,3.5,4,91,0,0
2045-01-02 03:00:00+01:00,-7.2,943,70,3.0,8,92,0,0
2045-01-02 04:00:00+01:00,-7.2,943,70,3.3,8,92,0,0
