datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,-1.3,974,48,2.5,7,96,0,0
2045-01-01 01:00:00+01:00,-1.0,974,40,2.2,7,95,0,0
2045-01-01 02:00:00+01:00,-0.9,974,35,1.9,8,95,0,0
2045-01-01 03:00:00+01:00,-0.9,974,51,1.8,8,94,0,0
2045-01-01 04:00:00+01:00,-0.9,974,60,1.7,8,94,0,0
2045-01-01 05:00:00+01:00,-1.0,973,95,1.6,8,93,0,0
2045-01-01 06:00:00+01:00,-1.1,972,47,1.3,7,93,0,0
2045-01-01 07:00:00+01:00,-1.1,972,60,1.7,8,94,0,0
2045-01-01 08:00:00+01:00,-1.1,972,71,1.5,8,94,4,22
2045-01-01 09:00:00+01:00,-0.8,971,69,2.1,7,93,8,74
2045-01-01 10:00:00+01:00,-0.6,971,88,2.7,8,91,1,80
2045-01-01 11:00:00+01:00,-0.4,970,86,3.3,7,91,0,95
2045-01-01 12:00:00+01:00,0.0,968,109,4.0,7,90,0,80
2045-01-01 13:00:00+01:00,-0.3,967,82,4.0,8,87,0,67
2045-01-01 14:00:00+01:00,-0.6,966,82,3.7,8,85,0,43
2045-01-01 15:00:00+01:00,-1.0,965,77,4.5,8,86,0,12
2045-01-01 16:00:00+01:00,-1.1,965,67,3.7,8,87,0,1
2045-01-01 17:00:00+01:00,-1.3,965,107,2.9,8,88,0,0
2045-01-01 18:00:00+01:00,-1.5,964,94,3.0,8,88,0,0
2045-01-01 19:00:00+01:00,-1.7,964,84,2.8,8,86,0,0
2045-01-01 20:00:00+01:00,-2.1,964,44,3.1,8,85,0,0
2045-01-01 21:00:00+01:00,-2.4,964,56,2.3,8,86,0,0
2045-01-01 22:00:00+01:00,-2.4,964,60,2.3,7,87,0,0
2045-01-01 23:00:00+01:00,-2.6,964,66,1.9,7,87,0,0
2045-01-02 00:00:00+01:00,-2.9,964,349,1.8,8,87,0,0
2045-01-02 01:00:00+01:00,-2.9,964,39,2.0,8,87,0,0
2045-01-02 02:00:00+01:00,-3.0,964,63,2.2,8,89,0,0
2045-01-02 03:00:00+01:00,-3.0,964,84,3.1,8,88,0,0
2045-01-02 04:00:00+01:00,-3.2,964,77,3.1,7,88,0,0
2045-01-02 05:00:00+01:00,-3.3,964,71,3.3,7,89,0,0
2045-01-02 06:00:00+01:00,-3.3,964,62,2.8,8,88,0,0
2045-01-02 07:00:00+01:00,-3.4,965,66,2.8,8,87,0,0
2045-01-02 08:00:00+01:00,-3.5,965,66,3.3,8,88,0,12
2045-01-02 09:00:00+01:00,-3.5,966,65,4.1,8,89,0,40
2045-01-02 10:00:00+01:00,-3.3,967,76,4.9,8,88,3,91
2045-01-02 11:00:00+01:00,-3.1,967,94,5.1,7,84,3,115
2045-01-02 12:00:00+01:00,-3.3,967,94,4.6,7,82,2,115
2045-01-02 13:00:00+01:00,-3.3,967,80,4.6,7,79,3,112
2045-01-02 14:00:00+01:00,-3.3,968,80,5.0,7,78,2,79
2045-01-02 15:00:00+01:00,-3.6,968,81,3.8,8,79,1,41
2045-01-02 16:00:00+01:00,-3.9,969,80,2.5,8,81,0,3
2045-01-02 17:00:00+01:00,-3.9,970,72,3.3,8,82,0,0
2045-01-02 18:00:00+01:00,-4.1,971,80,4.0,7,80,0,0
2045-01-02 19:00:00+01:00,-4.6,971,82,4.1,7,79,0,0
2045-01-02 20:00:00+01:00,-6.4,971,81,3.5,7,80,0,0
