datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,-0.8,877,265,10.0,8,100,0,0
2015-01-01 01:00:00+01:00,-0.2,877,268,8.8,8,100,0,0
2015-01-01 02:00:00+01:00,0.2,877,268,8.0,8,100,0,0
2015-01-01 03:00:00+01:00,0.2,878,266,8.5,8,100,0,0
2015-01-01 04:00:00+01:00,0.4,877,264,9.4,8,100,0,0
2015-01-01 05:00:00+01:00,0.2,878,260,10.2,7,100,0,0
2015-01-01 06:00:00+01:00,1.1,878,260,11.7,8,100,0,0
2015-01-01 07:00:00+01:00,1.8,879,260,12.8,8,100,0,0
2015-01-01 08:00:00+01:00,2.1,879,260,14.8,8,100,0,9
2015-01-01 09:00:00+01:00,2.3,879,260,15.5,8,100,0,39
2015-01-01 10:00:00+01:00,3.0,879,260,13.6,7,100,1,70
2015-01-01 11:00:00+01:00,3.7,880,250,13.5,7,100,0,79
2015-01-01 12:00:00+01:00,4.0,879,260,13.4,6,100,6,110
2015-01-01 13:00:00+01:00,4.1,879,260,12.5,7,100,0,60
2015-01-01 14:00:00+01:00,4.2,879,260,13.1,6,100,0,32
2015-01-01 15:00:00+01:00,4.3,879,250,12.4,8,100,0,20
2015-01-01 16:00:00+01:00,4.2,879,250,11.2,8,100,0,0
2015-01-01 17:00:00+01:00,4.1,879,250,11.7,8,100,0,0
2015-01-01 18:00:00+01:00,4.2,879,240,11.8,8,100,0,0
2015-01-01 19:00:00+01:00,4.1,879,240,11.6,8,100,0,0
2015-01-01 20:00:00+01:00,4.3,879,220,11.4,8,100,0,0
2015-01-01 21:00:00+01:00,4.4,879,220,11.3,8,100,0,0
2015-01-01 22:00:00+01:00,4.3,879,230,13.1,8,100,0,0
2015-01-01 23:00:00+01:00,4.5,879,230,14.9,8,100,0,0
2015-01-02 00:00:00+01:00,4.4,878,230,14.3,7,100,0,0
2015-01-02 01:00:00+01:00,4.3,877,230,13.6,7,100,0,0
2015-01-02 02:00:00+01:00,4.1,877,240,14.3,7,100,0,0
2015-01-02 03:00:00+01:00,3.9,876,230,14.0,8,100,0,0
2015-01-02 04:00:00+01:00,3.9,876,230,13.9,8,100,0,0
2015-01-02 05:00:00+01:00,4.0,875,240,14.2,7,100,0,0
2015-01-02 06:00:00+01:00,3.8,875,240,14.8,8,100,0,0
2015-01-02 07:00:00+01:00,3.7,874,240,13.4,8,100,0,0
2015-01-02 08:00:00+01:00,3.6,874,230,12.0,8,100,3,12
2015-01-02 09:00:00+01:00,3.4,874,220,11.0,7,100,0,36
2015-01-02 10:00:00+01:00,3.6,874,220,12.6,8,100,0,47
2015-01-02 11:00:00+01:00,3.5,874,230,12.7,7,99,0,52
