datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,-3.1,943,169,0.4,5,90,0,0
2045-01-01 01:00:00+01:00,-2.1,943,140,0.5,7,89,0,0
2045-01-01 02:00:00+01:00,-1.2,943,123,0.6,8,88,0,0
2045-01-01 03:00:00+01:00,-0.9,943,147,0.4,8,88,0,0
2045-01-01 04:00:00+01:00,-0.7,943,185,0.4,8,89,0,0
2045-01-01 05:00:00+01:00,-0.7,943,287,0.0,7,89,0,0
2045-01-01 06:00:00+01:00,-0.7,943,305,0.9,8,89,0,0
2045-01-01 07:00:00+01:00,-0.6,943,263,0.3,8,91,0,0
2045-01-01 08:00:00+01:00,0.3,943,132,0.6,8,91,15,5
2045-01-01 09:00:00+01:00,0.5,944,102,0.2,7,90,68,26
2045-01-01 10:00:00+01:00,1.4,944,75,0.6,7,90,1,68
2045-01-01 11:00:00+01:00,2.5,945,106,0.4,8,90,0,70
2045-01-01 12:00:00+01:00,4.2,944,133,0.3,6,90,17,105
2045-01-01 13:00:00+01:00,3.7,944,131,0.1,4,89,168,39
2045-01-01 14:00:00+01:00,3.4,943,74,0.1,5,89,38,72
2045-01-01 15:00:00+01:00,2.1,943,124,0.0,3,88,1,36
2045-01-01 16:00:00+01:00,-0.2,943,115,0.8,3,88,0,6
2045-01-01 17:00:00+01:00,-0.8,941,71,0.4,3,89,0,0
2045-01-01 18:00:00+01:00,-2.1,941,122,0.6,4,88,0,0
2045-01-01 19:00:00+01:00,-2.5,941,93,1.8,5,88,0,0
2045-01-01 20:00:00+01:00,-2.6,940,67,0.4,5,89,0,0
2045-01-01 21:00:00+01:00,-2.9,940,197,0.5,5,89,0,0
2045-01-01 22:00:00+01:00,-3.5,940,8,0.9,5,90,0,0
2045-01-01 23:00:00+01:00,-3.3,939,106,1.6,7,89,0,0
2045-01-02 00:00:00+01:00,-2.2,938,144,0.2,7,86,0,0
2045-01-02 01:00:00+01:00,-1.3,938,223,0.3,8,86,0,0
2045-01-02 02:00:00+01:00,-0.6,937,250,0.8,8,87,0,0
2045-01-02 03:00:00+01:00,-0.4,937,283,2.0,8,88,0,0
2045-01-02 04:00:00+01:00,0.2,936,279,1.6,8,90,0,0
