datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,4.2,945,197,2.7,8,88,0,0
2015-01-01 01:00:00+01:00,3.2,945,193,2.3,8,92,0,0
2015-01-01 02:00:00+01:00,2.5,945,193,1.8,7,96,0,0
2015-01-01 03:00:00+01:00,2.3,945,186,1.7,7,96,0,0
2015-01-01 04:00:00+01:00,2.2,945,179,1.5,7,96,0,0
2015-01-01 05:00:00+01:00,2.0,945,149,0.9,7,96,0,0
2015-01-01 06:00:00+01:00,2.0,945,161,1.4,8,95,0,0
2015-01-01 07:00:00+01:00,1.9,946,190,3.2,8,95,0,0
2015-01-01 08:00:00+01:00,1.7,947,178,2.4,8,95,1,16
2015-01-01 09:00:00+01:00,1.7,947,211,1.6,5,95,23,81
2015-01-01 10:00:00+01:00,1.8,948,210,1.5,5,95,26,128
2015-01-01 11:00:00+01:00,1.5,949,230,1.9,8,95,0,65
2015-01-01 12:00:00+01:00,1.7,949,226,1.4,8,95,0,91
2015-01-01 13:00:00+01:00,1.8,949,202,0.6,8,95,0,84
2015-01-01 14:00:00+01:00,1.9,949,146,1.4,7,94,5,76
2015-01-01 15:00:00+01:00,1.7,949,140,1.3,8,93,3,39
2015-01-01 16:00:00+01:00,1.2,950,187,1.6,7,94,0,0
2015-01-01 17:00:00+01:00,1.3,950,170,1.6,7,96,0,0
2015-01-01 18:00:00+01:00,1.4,951,177,0.6,7,95,0,0
2015-01-01 19:00:00+01:00,1.1,952,131,1.4,7,95,0,0
2015-01-01 20:00:00+01:00,1.0,952,166,0.9,7,96,0,0
2015-01-01 21:00:00+01:00,1.1,953,181,1.8,7,96,0,0
2015-01-01 22:00:00+01:00,1.2,953,310,0.8,7,96,0,0
2015-01-01 23:00:00+01:00,0.8,953,8,0.1,8,96,0,0
2015-01-02 00:00:00+01:00,0.6,953,206,0.0,6,96,0,0
2015-01-02 01:00:00+01:00,0.5,953,161,0.2,8,97,0,0
2015-01-02 02:00:00+01:00,0.4,954,271,0.1,7,97,0,0
2015-01-02 03:00:00+01:00,0.2,955,11,0.0,8,98,0,0
2015-01-02 04:00:00+01:00,0.2,956,346,0.4,8,98,0,0
2015-01-02 05:00:00+01:00,-0.1,956,342,1.0,6,98,0,0
