datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,7.0,986,212,5.3,7,86,0,0
2015-01-01 01:00:00+01:00,5.7,986,212,4.6,7,85,0,0
2015-01-01 02:00:00+01:00,4.5,987,212,4.1,7,86,0,0
2015-01-01 03:00:00+01:00,4.3,987,210,3.9,8,88,0,0
2015-01-01 04:00:00+01:00,4.2,987,210,3.8,8,90,0,0
2015-01-01 05:00:00+01:00,4.1,987,204,3.3,7,91,0,0
2015-01-01 06:00:00+01:00,3.9,988,216,3.6,7,92,0,0
2015-01-01 07:00:00+01:00,3.8,988,212,3.9,7,91,0,0
2015-01-01 08:00:00+01:00,4.0,989,190,2.7,7,88,0,0
2015-01-01 09:00:00+01:00,4.2,990,191,2.9,6,86,2,45
2015-01-01 10:00:00+01:00,4.6,990,177,3.5,6,85,6,77
2015-01-01 11:00:00+01:00,5.2,991,175,3.4,6,83,18,113
2015-01-01 12:00:00+01:00,6.4,991,179,4.4,5,78,94,127
2015-01-01 13:00:00+01:00,6.9,991,184,3.9,3,73,97,113
2015-01-01 14:00:00+01:00,6.3,991,176,4.0,2,71,83,72
2015-01-01 15:00:00+01:00,5.6,992,160,2.3,5,73,19,42
2015-01-01 16:00:00+01:00,5.0,993,121,2.0,5,75,0,0
2015-01-01 17:00:00+01:00,4.9,994,109,2.3,6,77,0,0
2015-01-01 18:00:00+01:00,4.3,994,123,2.0,6,79,0,0
2015-01-01 19:00:00+01:00,3.8,994,126,2.0,5,80,0,0
2015-01-01 20:00:00+01:00,2.8,995,104,1.5,3,82,0,0
2015-01-01 21:00:00+01:00,2.8,996,110,1.2,3,83,0,0
2015-01-01 22:00:00+01:00,2.6,997,70,0.6,3,83,0,0
2015-01-01 23:00:00+01:00,2.3,998,14,0.7,5,84,0,0
2015-01-02 00:00:00+01:00,2.7,999,29,1.9,7,84,0,0
2015-01-02 01:00:00+01:00,2.7,1000,51,1.2,7,83,0,0
2015-01-02 02:00:00+01:00,2.1,1001,22,1.5,7,84,0,0
2015-01-02 03:00:00+01:00,2.0,1002,2,0.5,7,88,0,0
2015-01-02 04:00:00+01:00,2.4,1003,5,0.8,7,90,0,0
2015-01-02 05:00:00+01:00,2.5,1004,43,1.3,7,90,0,0
2015-01-02 06:00:00+01:00,2.1,1004,143,0.8,7,91,0,0
2015-01-02 07:00:00+01:00,2.2,1005,45,1.0,8,91,0,0
2015-01-02 08:00:00+01:00,1.8,1006,337,1.6,8,92,0,0
2015-01-02 09:00:00+01:00,2.0,1007,38,1.2,6,94,0,38
2015-01-02 10:00:00+01:00,1.7,1008,15,1.3,7,96,0,59
2015-01-02 11:00:00+01:00,2.6,1008,349,0.6,6,96,0,58
2015-01-02 12:00:00+01:00,2.9,1009,350,1.0,8,96,0,35
2015-01-02 13:00:00+01:00,3.3,1009,301,1.7,8,94,0,33
2015-01-02 14:00:00+01:00,3.2,1009,281,0.7,8,92,0,29
2015-01-02 15:00:00+01:00,3.1,1010,254,0.7,8,93,0,13
2015-01-02 16:00:00+01:00,3.2,1011,305,1.0,8,94,0,0
2015-01-02 17:00:00+01:00,3.2,1011,317,1.1,8,94,0,0
2015-01-02 18:00:00+01:00,3.0,1012,298,1.2,8,96,0,0
2015-01-02 19:00:00+01:00,3.2,1012,344,1.1,8,96,0,0
2015-01-02 20:00:00+01:00,3.1,1013,260,1.2,8,96,0,0
2015-01-02 21:00:00+01:00,3.1,1013,280,1.8,8,96,0,0
2015-01-02 22:00:00+01:00,3.0,1013,342,2.3,8,96,0,0
2015-01-02 23:00:00+01:00,2.7,1013,6,1.9,8,96,0,0
2015-01-03 00:00:00+01:00,2.5,1014,342,1.8,5,96,0,0
2015-01-03 01:00:00+01:00,1.7,1014,357,2.0,5,95,0,0
2015-01-03 02:00:00+01:00,0.7,1014,33,1.4,4,94,0,0
2015-01-03 03:00:00+01:00,0.1,1015,62,1.3,3,94,0,0
2015-01-03 04:00:00+01:00,0.5,1015,44,1.4,5,93,0,0
2015-01-03 05:00:00+01:00,0.5,1015,159,1.2,6,92,0,0
2015-01-03 06:00:00+01:00,0.7,1016,4,1.5,4,91,0,0
2015-01-03 07:00:00+01:00,0.9,1016,345,1.7,5,89,0,0
2015-01-03 08:00:00+01:00,0.7,1016,4,1.0,7,91,0,0
2015-01-03 09:00:00+01:00,0.7,1017,341,0.6,4,94,12,51
