datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,-4.3,993,184,2.5,2,91,0,0
2015-01-01 01:00:00+01:00,-3.6,993,175,2.5,2,90,0,0
2015-01-01 02:00:00+01:00,-2.9,991,166,2.5,3,89,0,0
2015-01-01 03:00:00+01:00,-2.7,991,169,2.7,4,87,0,0
2015-01-01 04:00:00+01:00,-2.2,989,169,3.0,5,85,0,0
2015-01-01 05:00:00+01:00,-1.9,988,179,3.3,6,84,0,0
2015-01-01 06:00:00+01:00,-0.9,987,167,3.3,7,80,0,0
2015-01-01 07:00:00+01:00,-0.8,987,167,4.1,8,77,0,0
2015-01-01 08:00:00+01:00,-0.2,986,168,4.3,7,74,0,1
2015-01-01 09:00:00+01:00,0.2,986,172,3.3,7,70,0,16
2015-01-01 10:00:00+01:00,0.2,985,165,4.4,8,71,0,53
2015-01-01 11:00:00+01:00,0.7,985,157,4.9,8,73,0,72
2015-01-01 12:00:00+01:00,1.2,984,178,5.6,7,69,5,98
2015-01-01 13:00:00+01:00,1.6,983,192,4.7,7,64,0,71
2015-01-01 14:00:00+01:00,2.0,982,183,4.9,7,62,0,50
2015-01-01 15:00:00+01:00,1.9,982,167,5.3,8,65,0,26
2015-01-01 16:00:00+01:00,2.1,982,163,4.9,8,70,0,0
2015-01-01 17:00:00+01:00,2.0,981,160,4.8,7,74,0,0
2015-01-01 18:00:00+01:00,2.2,981,167,3.9,8,80,0,0
2015-01-01 19:00:00+01:00,2.2,981,185,4.8,8,85,0,0
2015-01-01 20:00:00+01:00,2.1,981,189,4.5,7,86,0,0
2015-01-01 21:00:00+01:00,1.9,981,184,5.2,8,85,0,0
2015-01-01 22:00:00+01:00,2.0,980,186,7.0,8,84,0,0
2015-01-01 23:00:00+01:00,2.2,979,185,5.9,7,85,0,0
2015-01-02 00:00:00+01:00,2.5,980,174,6.1,8,87,0,0
2015-01-02 01:00:00+01:00,2.4,980,173,4.4,8,88,0,0
2015-01-02 02:00:00+01:00,2.1,980,185,3.7,8,90,0,0
2015-01-02 03:00:00+01:00,1.8,980,176,3.3,8,93,0,0
2015-01-02 04:00:00+01:00,1.9,979,173,3.1,8,96,0,0
2015-01-02 05:00:00+01:00,1.7,979,168,2.9,8,99,0,0
2015-01-02 06:00:00+01:00,2.3,979,166,4.1,8,100,0,0
2015-01-02 07:00:00+01:00,2.7,978,180,3.8,8,99,0,0
2015-01-02 08:00:00+01:00,3.1,978,172,3.6,8,97,0,0
2015-01-02 09:00:00+01:00,3.3,978,184,3.0,8,96,0,14
2015-01-02 10:00:00+01:00,3.3,979,195,3.2,8,95,5,58
2015-01-02 11:00:00+01:00,3.7,978,187,3.6,7,95,0,69
2015-01-02 12:00:00+01:00,4.2,978,196,2.9,7,94,11,88
2015-01-02 13:00:00+01:00,4.8,978,188,3.1,8,92,16,83
2015-01-02 14:00:00+01:00,5.7,978,180,4.2,7,92,12,59
2015-01-02 15:00:00+01:00,5.9,977,201,3.6,7,92,25,24
2015-01-02 16:00:00+01:00,5.8,977,176,4.0,5,92,0,4
2015-01-02 17:00:00+01:00,5.2,977,175,2.9,4,93,0,0
2015-01-02 18:00:00+01:00,5.2,978,176,3.5,6,93,0,0
2015-01-02 19:00:00+01:00,5.6,978,177,3.1,7,92,0,0
2015-01-02 20:00:00+01:00,5.6,978,159,3.1,5,91,0,0
2015-01-02 21:00:00+01:00,5.5,978,197,4.2,2,90,0,0
2015-01-02 22:00:00+01:00,5.5,978,153,2.5,2,89,0,0
2015-01-02 23:00:00+01:00,5.0,978,194,2.6,4,89,0,0
2015-01-03 00:00:00+01:00,5.3,978,174,3.3,4,89,0,0
2015-01-03 01:00:00+01:00,6.1,977,178,4.2,5,86,0,0
2015-01-03 02:00:00+01:00,6.2,978,162,3.8,6,84,0,0
