datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,3.5,984,237,2.7,7,81,0,0
2045-01-01 01:00:00+01:00,4.4,984,230,3.0,6,81,0,0
2045-01-01 02:00:00+01:00,5.1,984,228,3.3,6,80,0,0
2045-01-01 03:00:00+01:00,5.1,984,239,3.6,6,81,0,0
2045-01-01 04:00:00+01:00,5.0,984,255,3.7,6,82,0,0
2045-01-01 05:00:00+01:00,4.7,985,292,3.7,7,82,0,0
2045-01-01 06:00:00+01:00,4.5,985,296,3.1,5,82,0,0
2045-01-01 07:00:00+01:00,3.8,985,298,3.1,5,80,0,0
2045-01-01 08:00:00+01:00,3.4,987,300,2.8,5,79,2,8
2045-01-01 09:00:00+01:00,4.0,988,278,3.3,5,76,28,45
2045-01-01 10:00:00+01:00,4.2,989,274,1.9,5,74,23,83
2045-01-01 11:00:00+01:00,4.5,990,272,2.4,7,74,0,69
2045-01-01 12:00:00+01:00,4.4,990,269,3.2,8,74,0,44
2045-01-01 13:00:00+01:00,4.4,990,274,3.8,8,75,1,81
2045-01-01 14:00:00+01:00,2.7,990,260,1.4,5,79,32,83
2045-01-01 15:00:00+01:00,3.6,991,282,3.6,6,79,6,40
2045-01-01 16:00:00+01:00,3.5,991,252,3.8,4,71,0,3
2045-01-01 17:00:00+01:00,3.4,992,249,3.5,5,65,0,0
2045-01-01 18:00:00+01:00,2.8,992,249,4.2,5,65,0,0
2045-01-01 19:00:00+01:00,2.5,993,260,3.5,4,65,0,0
2045-01-01 20:00:00+01:00,2.3,993,261,5.5,3,62,0,0
2045-01-01 21:00:00+01:00,2.1,993,262,5.5,4,60,0,0
2045-01-01 22:00:00+01:00,2.0,994,268,3.8,4,60,0,0
2045-01-01 23:00:00+01:00,1.5,994,249,3.8,4,64,0,0
2045-01-02 00:00:00+01:00,1.3,994,263,4.0,6,67,0,0
2045-01-02 01:00:00+01:00,1.9,994,233,4.2,7,66,0,0
2045-01-02 02:00:00+01:00,1.5,994,235,3.8,7,66,0,0
2045-01-02 03:00:00+01:00,1.5,994,250,2.9,6,68,0,0
2045-01-02 04:00:00+01:00,1.1,994,271,2.1,5,69,0,0
2045-01-02 05:00:00+01:00,1.1,994,269,1.7,5,71,0,0
2045-01-02 06:00:00+01:00,1.1,995,258,2.4,5,72,0,0
2045-01-02 07:00:00+01:00,1.7,995,290,3.1,4,70,0,0
2045-01-02 08:00:00+01:00,1.1,996,263,2.8,5,69,0,5
2045-01-02 09:00:00+01:00,2.5,996,270,4.2,6,67,5,45
2045-01-02 10:00:00+01:00,2.4,997,264,5.1,6,65,0,61
2045-01-02 11:00:00+01:00,2.5,997,271,5.8,6,66,0,66
2045-01-02 12:00:00+01:00,2.3,998,278,6.1,7,68,0,59
2045-01-02 13:00:00+01:00,2.4,998,278,4.7,8,70,0,52
2045-01-02 14:00:00+01:00,2.4,998,286,3.3,8,73,0,20
2045-01-02 15:00:00+01:00,2.6,999,290,4.1,8,77,0,11
2045-01-02 16:00:00+01:00,2.0,999,293,3.8,8,81,0,2
2045-01-02 17:00:00+01:00,2.3,1000,307,2.9,8,83,0,0
2045-01-02 18:00:00+01:00,2.6,1001,311,4.3,7,80,0,0
2045-01-02 19:00:00+01:00,2.5,1003,308,3.2,6,76,0,0
2045-01-02 20:00:00+01:00,2.0,1004,320,3.6,5,77,0,0
2045-01-02 21:00:00+01:00,1.8,1005,319,2.8,4,76,0,0
2045-01-02 22:00:00+01:00,1.4,1007,327,2.7,4,75,0,0
2045-01-02 23:00:00+01:00,1.2,1008,336,1.8,6,76,0,0
