datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2045-01-01 00:00:00+01:00,6.6,1011,232,2.8,7,79,0,0
2045-01-01 01:00:00+01:00,6.6,1011,253,2.9,8,86,0,0
2045-01-01 02:00:00+01:00,6.5,1011,267,2.9,7,91,0,0
2045-01-01 03:00:00+01:00,6.1,1012,258,2.9,7,92,0,0
2045-01-01 04:00:00+01:00,5.6,1012,251,2.8,6,94,0,0
2045-01-01 05:00:00+01:00,5.3,1012,251,2.9,7,95,0,0
2045-01-01 06:00:00+01:00,4.6,1012,222,2.5,8,95,0,0
2045-01-01 07:00:00+01:00,4.3,1012,220,2.8,8,97,0,0
2045-01-01 08:00:00+01:00,4.4,1012,199,2.0,7,96,0,0
2045-01-01 09:00:00+01:00,4.7,1012,190,1.8,6,96,0,13
2045-01-01 10:00:00+01:00,5.8,1012,219,3.3,7,95,0,46
2045-01-01 11:00:00+01:00,6.0,1012,214,3.1,5,92,5,83
2045-01-01 12:00:00+01:00,6.5,1011,215,2.8,7,88,0,37
2045-01-01 13:00:00+01:00,6.7,1010,214,3.1,5,86,1,68
2045-01-01 14:00:00+01:00,7.3,1009,219,3.3,6,84,6,62
2045-01-01 15:00:00+01:00,7.5,1008,221,3.9,7,81,4,33
2045-01-01 16:00:00+01:00,7.6,1007,223,4.6,7,78,0,3
2045-01-01 17:00:00+01:00,7.6,1006,217,4.7,7,77,0,0
2045-01-01 18:00:00+01:00,7.8,1006,201,5.3,8,78,0,0
2045-01-01 19:00:00+01:00,7.9,1005,204,5.9,7,78,0,0
2045-01-01 20:00:00+01:00,8.2,1004,200,6.0,6,77,0,0
2045-01-01 21:00:00+01:00,8.3,1003,210,6.1,8,81,0,0
2045-01-01 22:00:00+01:00,8.3,1002,210,6.7,8,87,0,0
2045-01-01 23:00:00+01:00,9.5,1001,219,7.7,7,90,0,0
2045-01-02 00:00:00+01:00,9.4,1000,250,7.4,7,87,0,0
2045-01-02 01:00:00+01:00,8.9,999,262,7.5,7,80,0,0
2045-01-02 02:00:00+01:00,7.4,1000,263,6.2,2,73,0,0
2045-01-02 03:00:00+01:00,7.7,1001,251,6.9,2,70,0,0
2045-01-02 04:00:00+01:00,6.1,1002,266,6.9,4,71,0,0
2045-01-02 05:00:00+01:00,5.4,1001,261,6.1,5,75,0,0
2045-01-02 06:00:00+01:00,5.1,1002,269,5.6,6,76,0,0
2045-01-02 07:00:00+01:00,4.4,1003,268,5.0,7,72,0,0
2045-01-02 08:00:00+01:00,4.6,1004,260,6.7,6,69,0,0
2045-01-02 09:00:00+01:00,4.9,1005,259,6.0,7,69,0,17
2045-01-02 10:00:00+01:00,5.0,1006,260,6.6,8,69,4,58
2045-01-02 11:00:00+01:00,4.9,1007,254,6.5,6,69,14,87
2045-01-02 12:00:00+01:00,5.1,1007,262,6.6,7,70,0,68
2045-01-02 13:00:00+01:00,5.1,1007,260,6.0,8,70,0,31
2045-01-02 14:00:00+01:00,4.9,1008,250,6.2,6,71,0,47
2045-01-02 15:00:00+01:00,3.2,1008,260,4.0,7,78,4,29
2045-01-02 16:00:00+01:00,4.3,1009,261,5.6,5,80,0,5
2045-01-02 17:00:00+01:00,4.9,1009,259,5.7,4,72,0,0
2045-01-02 18:00:00+01:00,4.4,1010,252,5.9,7,73,0,0
2045-01-02 19:00:00+01:00,4.8,1011,252,6.4,7,74,0,0
2045-01-02 20:00:00+01:00,4.8,1011,251,6.2,8,75,0,0
2045-01-02 21:00:00+01:00,4.7,1011,247,5.6,7,75,0,0
2045-01-02 22:00:00+01:00,4.4,1012,244,5.6,7,76,0,0
2045-01-02 23:00:00+01:00,4.2,1012,249,5.5,6,77,0,0
2045-01-03 00:00:00+01:00,4.3,1012,247,5.5,6,78,0,0
2045-01-03 01:00:00+01:00,4.4,1013,249,5.8,7,79,0,0
2045-01-03 02:00:00+01:00,4.3,1013,251,5.6,8,80,0,0
2045-01-03 03:00:00+01:00,4.1,1013,254,6.4,6,82,0,0
2045-01-03 04:00:00+01:00,4.2,1014,250,5.9,6,83,0,0
