datetime,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2]
2015-01-01 00:00:00+01:00,2.4,1009,253,7.3,8,88,0,0
2015-01-01 01:00:00+01:00,2.3,1009,242,6.8,8,90,0,0
2015-01-01 02:00:00+01:00,2.3,1008,252,7.9,8,92,0,0
2015-01-01 03:00:00+01:00,2.5,1007,248,7.6,8,94,0,0
2015-01-01 04:00:00+01:00,2.8,1006,255,9.3,8,94,0,0
2015-01-01 05:00:00+01:00,2.9,1005,263,10.5,7,93,0,0
2015-01-01 06:00:00+01:00,2.2,1004,269,9.6,5,92,0,0
2015-01-01 07:00:00+01:00,2.3,1004,271,9.8,4,90,0,0
2015-01-01 08:00:00+01:00,2.1,1004,279,9.9,4,88,0,3
2015-01-01 09:00:00+01:00,1.9,1005,282,7.7,3,88,21,28
2015-01-01 10:00:00+01:00,2.1,1005,281,8.2,2,88,80,37
2015-01-01 11:00:00+01:00,2.0,1005,282,9.7,2,86,82,60
2015-01-01 12:00:00+01:00,1.8,1005,284,9.7,2,86,57,77
2015-01-01 13:00:00+01:00,1.7,1006,291,8.8,1,86,25,76
2015-01-01 14:00:00+01:00,1.4,1006,292,8.0,1,86,14,53
2015-01-01 15:00:00+01:00,1.2,1007,289,6.5,1,88,0,6
2015-01-01 16:00:00+01:00,1.1,1007,281,7.0,0,89,0,0
2015-01-01 17:00:00+01:00,0.8,1008,280,5.3,0,90,0,0
2015-01-01 18:00:00+01:00,0.5,1008,280,5.0,0,91,0,0
2015-01-01 19:00:00+01:00,0.3,1009,279,5.4,1,92,0,0
2015-01-01 20:00:00+01:00,0.0,1009,279,5.6,0,93,0,0
2015-01-01 21:00:00+01:00,-0.2,1010,280,5.6,0,93,0,0
2015-01-01 22:00:00+01:00,-0.5,1010,278,4.9,0,93,0,0
2015-01-01 23:00:00+01:00,-1.0,1010,288,5.4,0,93,0,0
2015-01-02 00:00:00+01:00,-1.2,1010,268,4.5,0,94,0,0
2015-01-02 01:00:00+01:00,-1.6,1010,266,4.7,0,95,0,0
2015-01-02 02:00:00+01:00,-1.5,1010,259,4.7,0,96,0,0
2015-01-02 03:00:00+01:00,-1.6,1011,274,5.6,3,96,0,0
2015-01-02 04:00:00+01:00,-1.0,1011,276,5.4,6,95,0,0
2015-01-02 05:00:00+01:00,-0.6,1011,279,5.6,6,95,0,0
2015-01-02 06:00:00+01:00,-0.5,1011,298,5.1,6,95,0,0
2015-01-02 07:00:00+01:00,-0.6,1011,271,5.1,4,95,0,0
2015-01-02 08:00:00+01:00,-1.1,1012,277,4.8,2,95,0,5
2015-01-02 09:00:00+01:00,-0.8,1013,269,4.9,2,94,43,17
2015-01-02 10:00:00+01:00,-0.8,1013,281,5.1,3,93,93,28
2015-01-02 11:00:00+01:00,-0.7,1013,276,4.7,2,92,100,47
2015-01-02 12:00:00+01:00,-0.3,1013,268,4.6,2,90,73,67
2015-01-02 13:00:00+01:00,-0.3,1014,269,5.0,3,88,16,75
2015-01-02 14:00:00+01:00,-0.7,1014,270,4.2,4,89,0,36
2015-01-02 15:00:00+01:00,-1.3,1014,272,4.0,3,91,0,4
2015-01-02 16:00:00+01:00,-1.4,1014,268,2.2,4,91,0,0
2015-01-02 17:00:00+01:00,-1.8,1014,268,3.5,2,92,0,0
2015-01-02 18:00:00+01:00,-2.4,1015,274,1.6,4,93,0,0
2015-01-02 19:00:00+01:00,-2.7,1015,264,3.0,4,94,0,0
2015-01-02 20:00:00+01:00,-3.8,1015,257,2.8,3,94,0,0
2015-01-02 21:00:00+01:00,-2.4,1015,278,2.9,2,94,0,0
2015-01-02 22:00:00+01:00,-2.5,1015,296,2.6,3,94,0,0
2015-01-02 23:00:00+01:00,-2.4,1016,291,2.4,3,93,0,0
2015-01-03 00:00:00+01:00,-2.4,1016,267,2.9,1,90,0,0
2015-01-03 01:00:00+01:00,-3.3,1016,274,2.9,3,91,0,0
2015-01-03 02:00:00+01:00,-3.4,1016,239,2.2,3,95,0,0
2015-01-03 03:00:00+01:00,-3.6,1017,241,2.3,2,96,0,0
2015-01-03 04:00:00+01:00,-3.2,1017,252,2.9,6,94,0,0
2015-01-03 05:00:00+01:00,-4.0,1017,275,2.4,6,96,0,0
2015-01-03 06:00:00+01:00,-3.8,1017,279,3.9,6,98,0,0
2015-01-03 07:00:00+01:00,-2.9,1017,284,3.5,7,94,0,0
2015-01-03 08:00:00+01:00,-3.0,1017,261,3.7,7,91,0,4
